3.0235295E+0	506.57839E-12	3.0235295E+0	-26.956496E-9	20.639908E-12	506.29267E-12	3.0235295E+0	-26.978601E-9	19.871738E-12
3.0411766E+0	505.68799E-12	3.0411766E+0	-26.952096E-9	19.141567E-12	504.66337E-12	3.0411766E+0	-26.967927E-9	18.883815E-12
3.0588236E+0	505.99341E-12	3.0588236E+0	-26.943271E-9	17.920781E-12	505.70309E-12	3.0588236E+0	-26.962272E-9	17.845996E-12
3.0764706E+0	504.57399E-12	3.0764706E+0	-26.936700E-9	16.162160E-12	506.62813E-12	3.0764706E+0	-26.961551E-9	16.104163E-12
3.0941179E+0	504.31487E-12	3.0941176E+0	-26.932216E-9	14.856011E-12	506.85522E-12	3.0941176E+0	-26.960791E-9	15.792033E-12
3.1117649E+0	505.26866E-12	3.1117647E+0	-26.930225E-9	13.923561E-12	505.36580E-12	3.1117647E+0	-26.955732E-9	13.504888E-12
3.1294119E+0	505.98942E-12	3.1294117E+0	-26.927548E-9	12.967484E-12	505.51990E-12	3.1294117E+0	-26.947069E-9	13.845213E-12
3.1470590E+0	506.61986E-12	3.1470587E+0	-26.921185E-9	12.299967E-12	505.34388E-12	3.1470587E+0	-26.937842E-9	12.026964E-12
3.1647060E+0	506.12076E-12	3.1647060E+0	-26.914366E-9	11.825042E-12	505.78458E-12	3.1647060E+0	-26.934501E-9	12.605497E-12
3.1823530E+0	506.06025E-12	3.1823530E+0	-26.908621E-9	12.386960E-12	505.42709E-12	3.1823530E+0	-26.934277E-9	11.941909E-12
3.2000000E+0	505.51263E-12	3.2000000E+0	-26.907221E-9	11.073990E-12	505.01048E-12	3.2000000E+0	-26.932288E-9	11.113796E-12
3.2176471E+0	507.00111E-12	3.2176471E+0	-26.905971E-9	11.241935E-12	504.99532E-12	3.2176471E+0	-26.929481E-9	11.798037E-12
3.2352943E+0	506.29639E-12	3.2352941E+0	-26.904944E-9	11.239227E-12	504.91028E-12	3.2352941E+0	-26.924390E-9	11.913532E-12
3.2529414E+0	505.71936E-12	3.2529411E+0	-26.901118E-9	11.485365E-12	506.05503E-12	3.2529411E+0	-26.919491E-9	10.814947E-12
3.2705884E+0	504.87320E-12	3.2705882E+0	-26.897370E-9	11.677693E-12	507.16681E-12	3.2705882E+0	-26.916231E-9	11.958325E-12
3.2882354E+0	504.68862E-12	3.2882352E+0	-26.893389E-9	10.834671E-12	506.57550E-12	3.2882352E+0	-26.915748E-9	11.995199E-12
3.3058825E+0	504.84450E-12	3.3058825E+0	-26.890257E-9	11.566155E-12	504.94331E-12	3.3058825E+0	-26.912865E-9	12.125250E-12
3.3235295E+0	504.89285E-12	3.3235295E+0	-26.886513E-9	12.304261E-12	505.14259E-12	3.3235295E+0	-26.906442E-9	10.594336E-12
3.3411765E+0	506.41402E-12	3.3411765E+0	-26.881120E-9	12.252557E-12	505.21415E-12	3.3411765E+0	-26.899146E-9	13.251564E-12
3.3588238E+0	508.11372E-12	3.3588235E+0	-26.875494E-9	11.866327E-12	505.94279E-12	3.3588235E+0	-26.895606E-9	12.803681E-12
3.3764708E+0	508.47149E-12	3.3764706E+0	-26.872311E-9	12.547132E-12	505.55998E-12	3.3764706E+0	-26.895879E-9	11.549943E-12
3.3941178E+0	506.96697E-12	3.3941176E+0	-26.869078E-9	11.912657E-12	505.52179E-12	3.3941176E+0	-26.895885E-9	13.083722E-12
3.4117649E+0	506.35079E-12	3.4117646E+0	-26.866736E-9	12.722877E-12	505.16080E-12	3.4117646E+0	-26.893311E-9	12.553299E-12
3.4294119E+0	506.48535E-12	3.4294116E+0	-26.863184E-9	12.604365E-12	504.69323E-12	3.4294116E+0	-26.885610E-9	12.573244E-12
3.4470589E+0	506.73626E-12	3.4470589E+0	-26.859528E-9	12.406257E-12	505.86413E-12	3.4470589E+0	-26.875881E-9	12.514808E-12
3.4647059E+0	507.59763E-12	3.4647059E+0	-26.854032E-9	14.053243E-12	508.41759E-12	3.4647059E+0	-26.868600E-9	12.004112E-12
3.4823530E+0	508.29596E-12	3.4823530E+0	-26.846225E-9	10.850400E-12	507.49338E-12	3.4823530E+0	-26.868573E-9	13.270296E-12
3.5000002E+0	508.65284E-12	3.5000000E+0	-26.841322E-9	12.353602E-12	507.31847E-12	3.5000000E+0	-26.868653E-9	11.173543E-12
3.5176473E+0	509.61896E-12	3.5176470E+0	-26.838123E-9	12.479265E-12	506.40586E-12	3.5176470E+0	-26.867724E-9	12.697081E-12
3.5352943E+0	507.08965E-12	3.5352941E+0	-26.841420E-9	12.091263E-12	504.85838E-12	3.5352941E+0	-26.862432E-9	11.791952E-12
3.5529413E+0	506.11937E-12	3.5529411E+0	-26.840954E-9	12.414202E-12	505.05750E-12	3.5529411E+0	-26.857499E-9	11.910971E-12
3.5705884E+0	506.20558E-12	3.5705884E+0	-26.834057E-9	11.274201E-12	504.86215E-12	3.5705884E+0	-26.854044E-9	11.721987E-12
3.5882354E+0	506.00046E-12	3.5882354E+0	-26.826067E-9	11.526440E-12	505.59901E-12	3.5882354E+0	-26.851632E-9	11.923228E-12
3.6058824E+0	504.99399E-12	3.6058824E+0	-26.822899E-9	11.374726E-12	505.86724E-12	3.6058824E+0	-26.848914E-9	11.945811E-12
3.6235297E+0	504.57322E-12	3.6235294E+0	-26.823420E-9	11.875841E-12	507.25857E-12	3.6235294E+0	-26.841409E-9	10.847536E-12
3.6411767E+0	504.83001E-12	3.6411765E+0	-26.822271E-9	9.3669577E-12	506.82125E-12	3.6411765E+0	-26.834362E-9	10.274458E-12
3.6588237E+0	505.52523E-12	3.6588235E+0	-26.818364E-9	12.030102E-12	507.26068E-12	3.6588235E+0	-26.829737E-9	12.008953E-12
3.6764708E+0	505.43542E-12	3.6764705E+0	-26.811582E-9	11.457058E-12	508.26338E-12	3.6764705E+0	-26.829753E-9	10.881731E-12
3.6941178E+0	505.81694E-12	3.6941175E+0	-26.807500E-9	10.499793E-12	507.70799E-12	3.6941175E+0	-26.834060E-9	11.716016E-12
3.7117648E+0	505.17651E-12	3.7117648E+0	-26.807362E-9	11.594801E-12	506.16822E-12	3.7117648E+0	-26.833126E-9	11.605452E-12
3.7294118E+0	507.04069E-12	3.7294118E+0	-26.804335E-9	10.739777E-12	504.99810E-12	3.7294118E+0	-26.825054E-9	10.881865E-12
3.7470589E+0	507.30575E-12	3.7470589E+0	-26.798705E-9	10.507679E-12	505.27377E-12	3.7470589E+0	-26.813836E-9	10.136031E-12
3.7647061E+0	507.58114E-12	3.7647059E+0	-26.792272E-9	10.455462E-12	506.42501E-12	3.7647059E+0	-26.807882E-9	11.089378E-12
3.7823532E+0	507.19251E-12	3.7823529E+0	-26.788706E-9	11.005684E-12	506.87510E-12	3.7823529E+0	-26.810829E-9	11.508992E-12
3.8000002E+0	507.06639E-12	3.8000000E+0	-26.785591E-9	10.579282E-12	506.77240E-12	3.8000000E+0	-26.815044E-9	10.197483E-12
3.8176472E+0	505.61949E-12	3.8176470E+0	-26.787996E-9	9.4225912E-12	504.80004E-12	3.8176470E+0	-26.814982E-9	10.416287E-12
3.8352942E+0	505.78791E-12	3.8352940E+0	-26.785246E-9	11.321680E-12	504.27862E-12	3.8352940E+0	-26.805264E-9	10.737675E-12
3.8529413E+0	504.86532E-12	3.8529413E+0	-26.782219E-9	10.362612E-12	505.32301E-12	3.8529413E+0	-26.796467E-9	10.010590E-12
3.8705883E+0	507.96695E-12	3.8705883E+0	-26.775043E-9	10.558932E-12	505.34738E-12	3.8705883E+0	-26.794813E-9	10.722265E-12
3.8882356E+0	507.02070E-12	3.8882353E+0	-26.771493E-9	11.981590E-12	505.56426E-12	3.8882353E+0	-26.797311E-9	11.072592E-12
3.9058826E+0	506.99617E-12	3.9058824E+0	-26.765480E-9	10.756424E-12	505.19594E-12	3.9058824E+0	-26.796419E-9	10.921417E-12
3.9235296E+0	505.34343E-12	3.9235294E+0	-26.764193E-9	10.803266E-12	504.79521E-12	3.9235294E+0	-26.791833E-9	11.339597E-12
3.9411767E+0	505.15714E-12	3.9411764E+0	-26.762562E-9	11.463982E-12	505.02419E-12	3.9411764E+0	-26.781919E-9	11.477117E-12
3.9588237E+0	505.21815E-12	3.9588234E+0	-26.761811E-9	11.575949E-12	505.25228E-12	3.9588234E+0	-26.776302E-9	11.811016E-12
3.9764707E+0	504.72582E-12	3.9764705E+0	-26.759626E-9	11.970995E-12	505.57991E-12	3.9764705E+0	-26.776464E-9	11.524660E-12
3.9941177E+0	505.53434E-12	3.9941177E+0	-26.752023E-9	11.995124E-12	505.82422E-12	3.9941177E+0	-26.777403E-9	12.962890E-12
4.0117645E+0	505.99724E-12	4.0117645E+0	-26.743402E-9	12.909794E-12	506.38060E-12	4.0117645E+0	-26.774565E-9	13.682065E-12
4.0294123E+0	504.74197E-12	4.0294118E+0	-26.739473E-9	14.088493E-12	505.79535E-12	4.0294118E+0	-26.766990E-9	13.210191E-12
4.0470591E+0	506.40075E-12	4.0470591E+0	-26.735318E-9	14.730618E-12	505.17074E-12	4.0470591E+0	-26.756114E-9	15.931362E-12
4.0647058E+0	504.81869E-12	4.0647058E+0	-26.732804E-9	18.019940E-12	504.73886E-12	4.0647058E+0	-26.747353E-9	17.150389E-12
4.0823531E+0	505.76326E-12	4.0823531E+0	-26.723063E-9	18.818495E-12	505.05017E-12	4.0823531E+0	-26.743745E-9	18.690650E-12
4.1000004E+0	506.00235E-12	4.0999999E+0	-26.711090E-9	20.650596E-12	505.17873E-12	4.0999999E+0	-26.741954E-9	20.939925E-12
4.1176472E+0	505.07087E-12	4.1176472E+0	-26.702818E-9	22.231160E-12	504.74142E-12	4.1176472E+0	-26.738416E-9	22.413139E-12
4.1352940E+0	505.26727E-12	4.1352940E+0	-26.698910E-9	24.079830E-12	504.28411E-12	4.1352940E+0	-26.726505E-9	23.674561E-12
4.1529412E+0	505.41898E-12	4.1529412E+0	-26.691016E-9	25.669709E-12	504.66525E-12	4.1529412E+0	-26.709271E-9	26.117969E-12
4.1705885E+0	506.85284E-12	4.1705880E+0	-26.674901E-9	27.995365E-12	504.97889E-12	4.1705880E+0	-26.694099E-9	27.665824E-12
4.1882353E+0	505.74633E-12	4.1882353E+0	-26.656327E-9	28.777938E-12	504.93176E-12	4.1882353E+0	-26.683818E-9	29.547757E-12
4.2058825E+0	505.27499E-12	4.2058825E+0	-26.640853E-9	31.219027E-12	505.57847E-12	4.2058825E+0	-26.675174E-9	31.092115E-12
4.2235298E+0	504.99521E-12	4.2235293E+0	-26.629124E-9	32.375519E-12	504.97978E-12	4.2235293E+0	-26.663562E-9	32.395087E-12
4.2411766E+0	504.87808E-12	4.2411766E+0	-26.618133E-9	33.677783E-12	504.41878E-12	4.2411766E+0	-26.646157E-9	33.693090E-12
4.2588234E+0	505.67067E-12	4.2588234E+0	-26.603983E-9	35.179939E-12	504.45392E-12	4.2588234E+0	-26.623036E-9	35.085736E-12
4.2764707E+0	506.76480E-12	4.2764707E+0	-26.581063E-9	36.142256E-12	505.32317E-12	4.2764707E+0	-26.603731E-9	36.760539E-12
4.2941179E+0	506.96519E-12	4.2941175E+0	-26.558757E-9	37.693518E-12	506.33092E-12	4.2941175E+0	-26.588205E-9	38.219976E-12
4.3117647E+0	506.46337E-12	4.3117647E+0	-26.537476E-9	38.925554E-12	505.93119E-12	4.3117647E+0	-26.573611E-9	38.839570E-12
4.3294120E+0	506.26275E-12	4.3294120E+0	-26.517650E-9	39.521407E-12	506.04965E-12	4.3294120E+0	-26.553037E-9	39.995691E-12
4.3470592E+0	506.29162E-12	4.3470588E+0	-26.497746E-9	40.496363E-12	506.59599E-12	4.3470588E+0	-26.525960E-9	41.210674E-12
4.3647060E+0	506.90629E-12	4.3647060E+0	-26.477920E-9	41.334491E-12	507.33689E-12	4.3647060E+0	-26.497450E-9	41.709781E-12
4.3823528E+0	506.30045E-12	4.3823528E+0	-26.453462E-9	42.119044E-12	508.01674E-12	4.3823528E+0	-26.474217E-9	42.613871E-12
4.4000001E+0	506.47320E-12	4.4000001E+0	-26.428927E-9	42.341460E-12	507.60812E-12	4.4000001E+0	-26.456430E-9	42.820216E-12
4.4176474E+0	506.24344E-12	4.4176469E+0	-26.404196E-9	42.567068E-12	507.37592E-12	4.4176469E+0	-26.438585E-9	43.112212E-12
4.4352942E+0	506.46048E-12	4.4352942E+0	-26.380475E-9	42.929754E-12	507.26018E-12	4.4352942E+0	-26.413090E-9	43.713987E-12
4.4529414E+0	505.77625E-12	4.4529409E+0	-26.358387E-9	41.738554E-12	507.43520E-12	4.4529409E+0	-26.381588E-9	42.735961E-12
4.4705887E+0	506.43356E-12	4.4705882E+0	-26.332161E-9	42.956489E-12	508.76670E-12	4.4705882E+0	-26.349195E-9	43.236630E-12
4.4882355E+0	506.30850E-12	4.4882355E+0	-26.305012E-9	42.679034E-12	507.41444E-12	4.4882355E+0	-26.325848E-9	42.618992E-12
4.5058827E+0	506.57978E-12	4.5058823E+0	-26.276673E-9	41.662784E-12	506.72821E-12	4.5058823E+0	-26.306443E-9	42.392052E-12
4.5235295E+0	506.28129E-12	4.5235295E+0	-26.253289E-9	40.183534E-12	505.30619E-12	4.5235295E+0	-26.288129E-9	41.254375E-12
4.5411768E+0	505.41171E-12	4.5411763E+0	-26.233881E-9	40.037442E-12	504.94081E-12	4.5411763E+0	-26.263155E-9	40.155462E-12
4.5588236E+0	505.68749E-12	4.5588236E+0	-26.214764E-9	38.837159E-12	504.72476E-12	4.5588236E+0	-26.234639E-9	39.687805E-12
4.5764709E+0	505.55798E-12	4.5764704E+0	-26.191344E-9	38.102580E-12	505.44025E-12	4.5764704E+0	-26.207196E-9	38.185795E-12
4.5941176E+0	506.11970E-12	4.5941176E+0	-26.165370E-9	37.006131E-12	505.70781E-12	4.5941176E+0	-26.185766E-9	36.444757E-12
4.6117649E+0	506.11648E-12	4.6117649E+0	-26.139229E-9	35.097238E-12	505.33466E-12	4.6117649E+0	-26.169092E-9	35.863586E-12
4.6294122E+0	505.64242E-12	4.6294117E+0	-26.117130E-9	34.762835E-12	504.76850E-12	4.6294117E+0	-26.150614E-9	34.733865E-12
4.6470590E+0	505.44258E-12	4.6470590E+0	-26.102098E-9	32.927709E-12	504.31359E-12	4.6470590E+0	-26.126511E-9	33.368641E-12
4.6647062E+0	505.69376E-12	4.6647058E+0	-26.086976E-9	32.393012E-12	505.48232E-12	4.6647058E+0	-26.100659E-9	32.372917E-12
4.6823530E+0	507.03747E-12	4.6823530E+0	-26.068099E-9	31.885737E-12	504.77200E-12	4.6823530E+0	-26.081310E-9	30.978099E-12
4.7000003E+0	506.38516E-12	4.6999998E+0	-26.048751E-9	28.864255E-12	505.80162E-12	4.6999998E+0	-26.065942E-9	30.789572E-12
4.7176471E+0	507.02842E-12	4.7176471E+0	-26.027850E-9	28.708399E-12	505.99791E-12	4.7176471E+0	-26.054318E-9	29.078379E-12
4.7352943E+0	505.44874E-12	4.7352943E+0	-26.013877E-9	28.087711E-12	505.79196E-12	4.7352943E+0	-26.040370E-9	27.777438E-12
4.7529416E+0	505.33516E-12	4.7529411E+0	-26.003622E-9	26.282266E-12	504.45065E-12	4.7529411E+0	-26.021818E-9	26.301466E-12
4.7705884E+0	505.54416E-12	4.7705884E+0	-25.991142E-9	26.085420E-12	504.94336E-12	4.7705884E+0	-25.999629E-9	26.067076E-12
4.7882357E+0	506.44439E-12	4.7882352E+0	-25.974318E-9	24.515329E-12	504.50544E-12	4.7882352E+0	-25.981734E-9	24.160628E-12
4.8058825E+0	505.33810E-12	4.8058825E+0	-25.957506E-9	24.598344E-12	505.35531E-12	4.8058825E+0	-25.970611E-9	24.764499E-12
4.8235297E+0	505.71120E-12	4.8235292E+0	-25.942439E-9	22.907060E-12	505.55027E-12	4.8235292E+0	-25.962756E-9	23.474415E-12
4.8411765E+0	504.58432E-12	4.8411765E+0	-25.935023E-9	22.279970E-12	505.27615E-12	4.8411765E+0	-25.955295E-9	22.644090E-12
4.8588238E+0	505.73923E-12	4.8588233E+0	-25.927177E-9	21.728784E-12	504.58726E-12	4.8588233E+0	-25.940968E-9	21.707790E-12
4.8764706E+0	505.41288E-12	4.8764706E+0	-25.919585E-9	22.029970E-12	504.37360E-12	4.8764706E+0	-25.922271E-9	21.283909E-12
4.8941178E+0	505.98359E-12	4.8941178E+0	-25.903635E-9	20.795960E-12	504.87448E-12	4.8941178E+0	-25.905489E-9	20.932645E-12
4.9117651E+0	506.21696E-12	4.9117646E+0	-25.886086E-9	20.720210E-12	505.00970E-12	4.9117646E+0	-25.895885E-9	19.765920E-12
4.9294119E+0	505.93718E-12	4.9294119E+0	-25.872282E-9	20.290629E-12	505.73934E-12	4.9294119E+0	-25.890031E-9	20.191859E-12
4.9470592E+0	504.86448E-12	4.9470587E+0	-25.868731E-9	19.896350E-12	504.61929E-12	4.9470587E+0	-25.881308E-9	20.253708E-12
4.9647059E+0	505.17573E-12	4.9647059E+0	-25.864592E-9	19.415624E-12	504.47369E-12	4.9647059E+0	-25.865642E-9	19.913231E-12
4.9823532E+0	505.08969E-12	4.9823527E+0	-25.858261E-9	19.218689E-12	504.71316E-12	4.9823527E+0	-25.849078E-9	19.125557E-12
5.0000000E+0	505.77526E-12	5.0000000E+0	-25.842924E-9	18.796697E-12	505.13771E-12	5.0000000E+0	-25.837860E-9	20.195132E-12
