3.0235295E+0	504.83906E-12	3.0235295E+0	-27.105170E-9	21.078108E-12	506.90008E-12	3.0235295E+0	-27.118675E-9	22.174179E-12
3.0411766E+0	505.73584E-12	3.0411766E+0	-27.094915E-9	19.956800E-12	506.23011E-12	3.0411766E+0	-27.113218E-9	19.611420E-12
3.0588236E+0	505.30841E-12	3.0588236E+0	-27.083187E-9	19.680316E-12	505.72757E-12	3.0588236E+0	-27.107388E-9	20.152753E-12
3.0764706E+0	505.29653E-12	3.0764706E+0	-27.073781E-9	18.668945E-12	506.70096E-12	3.0764706E+0	-27.100441E-9	19.964289E-12
3.0941179E+0	505.42198E-12	3.0941176E+0	-27.068429E-9	17.373738E-12	506.73882E-12	3.0941176E+0	-27.092877E-9	17.259149E-12
3.1117649E+0	505.48676E-12	3.1117647E+0	-27.066378E-9	18.102488E-12	505.78980E-12	3.1117647E+0	-27.088159E-9	17.035658E-12
3.1294119E+0	505.07742E-12	3.1294117E+0	-27.064896E-9	15.986937E-12	504.65043E-12	3.1294117E+0	-27.083750E-9	16.647274E-12
3.1470590E+0	504.93904E-12	3.1470587E+0	-27.058725E-9	15.818933E-12	505.59057E-12	3.1470587E+0	-27.076712E-9	15.338604E-12
3.1647060E+0	505.33500E-12	3.1647060E+0	-27.049934E-9	15.729553E-12	505.32611E-12	3.1647060E+0	-27.069820E-9	14.796407E-12
3.1823530E+0	505.88922E-12	3.1823530E+0	-27.043342E-9	15.246634E-12	505.90054E-12	3.1823530E+0	-27.063297E-9	14.904191E-12
3.2000000E+0	506.31233E-12	3.2000000E+0	-27.038570E-9	14.839265E-12	505.94923E-12	3.2000000E+0	-27.056361E-9	15.267404E-12
3.2176471E+0	506.29156E-12	3.2176471E+0	-27.035169E-9	13.601205E-12	505.11201E-12	3.2176471E+0	-27.055059E-9	14.156155E-12
3.2352943E+0	505.75311E-12	3.2352941E+0	-27.030669E-9	14.919387E-12	504.79265E-12	3.2352941E+0	-27.053868E-9	13.509333E-12
3.2529414E+0	505.37113E-12	3.2529411E+0	-27.024431E-9	13.154911E-12	504.91139E-12	3.2529411E+0	-27.051305E-9	14.176896E-12
3.2705884E+0	505.04756E-12	3.2705882E+0	-27.018775E-9	13.507045E-12	505.66384E-12	3.2705882E+0	-27.045393E-9	14.669887E-12
3.2882354E+0	504.59281E-12	3.2882352E+0	-27.018389E-9	13.856470E-12	505.30879E-12	3.2882352E+0	-27.037942E-9	13.460925E-12
3.3058825E+0	505.67722E-12	3.3058825E+0	-27.016048E-9	13.506661E-12	506.04815E-12	3.3058825E+0	-27.029618E-9	14.095942E-12
3.3235295E+0	505.60700E-12	3.3235295E+0	-27.012877E-9	13.515103E-12	505.78158E-12	3.3235295E+0	-27.025665E-9	13.235001E-12
3.3411765E+0	506.34669E-12	3.3411765E+0	-27.004479E-9	13.691450E-12	505.24013E-12	3.3411765E+0	-27.024400E-9	13.526344E-12
3.3588238E+0	506.12564E-12	3.3588235E+0	-26.996084E-9	13.927319E-12	505.86785E-12	3.3588235E+0	-27.022871E-9	13.535572E-12
3.3764708E+0	505.88533E-12	3.3764706E+0	-26.991085E-9	14.090968E-12	506.21807E-12	3.3764706E+0	-27.017903E-9	13.465201E-12
3.3941178E+0	504.83379E-12	3.3941176E+0	-26.988152E-9	13.725827E-12	505.57430E-12	3.3941176E+0	-27.010937E-9	14.392863E-12
3.4117649E+0	504.36161E-12	3.4117646E+0	-26.988573E-9	14.033150E-12	505.81139E-12	3.4117646E+0	-27.005324E-9	13.141181E-12
3.4294119E+0	504.85516E-12	3.4294116E+0	-26.985830E-9	14.571488E-12	504.89563E-12	3.4294116E+0	-27.001514E-9	13.585444E-12
3.4470589E+0	505.50097E-12	3.4470589E+0	-26.979619E-9	13.995371E-12	505.70176E-12	3.4470589E+0	-26.997633E-9	14.342962E-12
3.4647059E+0	506.07046E-12	3.4647059E+0	-26.973149E-9	13.421096E-12	505.13632E-12	3.4647059E+0	-26.993956E-9	13.445328E-12
3.4823530E+0	506.34774E-12	3.4823530E+0	-26.967177E-9	12.748695E-12	506.13302E-12	3.4823530E+0	-26.984829E-9	13.979810E-12
3.5000002E+0	506.48014E-12	3.5000000E+0	-26.959038E-9	14.368133E-12	506.17360E-12	3.5000000E+0	-26.980352E-9	14.288829E-12
3.5176473E+0	506.37666E-12	3.5176470E+0	-26.953799E-9	13.983243E-12	506.85262E-12	3.5176470E+0	-26.975558E-9	13.723841E-12
3.5352943E+0	506.26298E-12	3.5352941E+0	-26.951033E-9	13.298821E-12	505.15653E-12	3.5352941E+0	-26.976073E-9	14.211601E-12
3.5529413E+0	505.51080E-12	3.5529411E+0	-26.949840E-9	14.267951E-12	505.76687E-12	3.5529411E+0	-26.973863E-9	13.520900E-12
3.5705884E+0	505.11934E-12	3.5705884E+0	-26.949111E-9	13.177367E-12	505.28581E-12	3.5705884E+0	-26.967102E-9	13.678676E-12
3.5882354E+0	505.37075E-12	3.5882354E+0	-26.943749E-9	12.835478E-12	505.77764E-12	3.5882354E+0	-26.959130E-9	14.376482E-12
3.6058824E+0	505.80790E-12	3.6058824E+0	-26.934581E-9	13.254002E-12	506.56856E-12	3.6058824E+0	-26.952463E-9	12.906070E-12
3.6235297E+0	506.07429E-12	3.6235294E+0	-26.926928E-9	13.906001E-12	505.61705E-12	3.6235294E+0	-26.950106E-9	13.268330E-12
3.6411767E+0	506.74631E-12	3.6411765E+0	-26.924853E-9	12.364112E-12	505.58613E-12	3.6411765E+0	-26.948845E-9	12.999408E-12
3.6588237E+0	506.60481E-12	3.6588235E+0	-26.924237E-9	13.843560E-12	505.08936E-12	3.6588235E+0	-26.947946E-9	11.614024E-12
3.6764708E+0	507.07050E-12	3.6764705E+0	-26.919940E-9	12.080656E-12	504.13118E-12	3.6764705E+0	-26.943638E-9	12.032259E-12
3.6941178E+0	506.49773E-12	3.6941175E+0	-26.912220E-9	12.177841E-12	505.02402E-12	3.6941175E+0	-26.935544E-9	12.767737E-12
3.7117648E+0	505.65374E-12	3.7117648E+0	-26.906752E-9	11.988192E-12	506.13375E-12	3.7117648E+0	-26.928985E-9	11.474615E-12
3.7294118E+0	505.12361E-12	3.7294118E+0	-26.908543E-9	12.009878E-12	507.75950E-12	3.7294118E+0	-26.925566E-9	12.170737E-12
3.7470589E+0	506.88664E-12	3.7470589E+0	-26.909841E-9	11.983189E-12	508.07164E-12	3.7470589E+0	-26.924804E-9	11.745391E-12
3.7647061E+0	508.35103E-12	3.7647059E+0	-26.904472E-9	10.876192E-12	507.38275E-12	3.7647059E+0	-26.923134E-9	11.513929E-12
3.7823532E+0	509.21967E-12	3.7823529E+0	-26.893407E-9	12.274290E-12	506.00724E-12	3.7823529E+0	-26.917771E-9	12.225663E-12
3.8000002E+0	508.28858E-12	3.8000000E+0	-26.881823E-9	11.559693E-12	506.46937E-12	3.8000000E+0	-26.910083E-9	10.868334E-12
3.8176472E+0	506.17505E-12	3.8176470E+0	-26.881933E-9	12.355021E-12	506.91801E-12	3.8176470E+0	-26.906367E-9	12.047299E-12
3.8352942E+0	505.29708E-12	3.8352940E+0	-26.888930E-9	10.884563E-12	506.61170E-12	3.8352940E+0	-26.906974E-9	11.426463E-12
3.8529413E+0	505.73035E-12	3.8529413E+0	-26.888241E-9	10.950261E-12	506.62841E-12	3.8529413E+0	-26.905385E-9	10.990675E-12
3.8705883E+0	507.03414E-12	3.8705883E+0	-26.880290E-9	12.075255E-12	506.27547E-12	3.8705883E+0	-26.902425E-9	12.250751E-12
3.8882356E+0	506.62241E-12	3.8882353E+0	-26.872819E-9	12.151372E-12	505.18378E-12	3.8882353E+0	-26.896917E-9	11.415940E-12
3.9058826E+0	505.80867E-12	3.9058824E+0	-26.866660E-9	12.038068E-12	504.37604E-12	3.9058824E+0	-26.889838E-9	12.588483E-12
3.9235296E+0	506.37733E-12	3.9235294E+0	-26.863594E-9	11.896126E-12	504.67597E-12	3.9235294E+0	-26.884294E-9	12.406748E-12
3.9411767E+0	505.88816E-12	3.9411764E+0	-26.860471E-9	12.964160E-12	505.21343E-12	3.9411764E+0	-26.881965E-9	12.884014E-12
3.9588237E+0	505.34005E-12	3.9588234E+0	-26.859134E-9	13.083007E-12	505.65663E-12	3.9588234E+0	-26.883194E-9	12.564056E-12
3.9764707E+0	505.71286E-12	3.9764705E+0	-26.855654E-9	13.712424E-12	504.75435E-12	3.9764705E+0	-26.883022E-9	13.458494E-12
3.9941177E+0	505.75227E-12	3.9941177E+0	-26.848909E-9	14.583123E-12	504.48112E-12	3.9941177E+0	-26.876412E-9	13.892713E-12
4.0117645E+0	506.06069E-12	4.0117645E+0	-26.841787E-9	14.538060E-12	503.86573E-12	4.0117645E+0	-26.863553E-9	14.748898E-12
4.0294123E+0	505.95456E-12	4.0294118E+0	-26.831801E-9	15.729005E-12	505.09386E-12	4.0294118E+0	-26.850216E-9	15.620505E-12
4.0470591E+0	505.08203E-12	4.0470591E+0	-26.827406E-9	16.909196E-12	505.62404E-12	4.0470591E+0	-26.848802E-9	17.234773E-12
4.0647058E+0	504.08411E-12	4.0647058E+0	-26.827989E-9	18.165663E-12	505.95272E-12	4.0647058E+0	-26.853403E-9	18.152620E-12
4.0823531E+0	505.03179E-12	4.0823531E+0	-26.824891E-9	19.721124E-12	505.29564E-12	4.0823531E+0	-26.852438E-9	19.020221E-12
4.1000004E+0	505.32956E-12	4.0999999E+0	-26.813330E-9	20.820559E-12	504.65748E-12	4.0999999E+0	-26.838084E-9	21.033297E-12
4.1176472E+0	505.97532E-12	4.1176472E+0	-26.793670E-9	22.671046E-12	505.21659E-12	4.1176472E+0	-26.814043E-9	23.203071E-12
4.1352940E+0	506.23267E-12	4.1352940E+0	-26.779217E-9	24.274445E-12	507.03741E-12	4.1352940E+0	-26.803459E-9	24.774044E-12
4.1529412E+0	505.67484E-12	4.1529412E+0	-26.774851E-9	25.831601E-12	507.13794E-12	4.1529412E+0	-26.803544E-9	25.307307E-12
4.1705885E+0	504.78416E-12	4.1705880E+0	-26.773844E-9	26.545136E-12	506.14535E-12	4.1705880E+0	-26.800654E-9	26.986822E-12
4.1882353E+0	505.15941E-12	4.1882353E+0	-26.763624E-9	28.817004E-12	505.23624E-12	4.1882353E+0	-26.785347E-9	28.751158E-12
4.2058825E+0	505.81572E-12	4.2058825E+0	-26.743278E-9	30.492987E-12	504.38748E-12	4.2058825E+0	-26.763930E-9	30.292754E-12
4.2235298E+0	505.78641E-12	4.2235293E+0	-26.720732E-9	31.205923E-12	505.62116E-12	4.2235293E+0	-26.743269E-9	31.262114E-12
4.2411766E+0	505.03907E-12	4.2411766E+0	-26.705845E-9	32.219814E-12	506.29689E-12	4.2411766E+0	-26.734812E-9	32.143177E-12
4.2588234E+0	504.80065E-12	4.2588234E+0	-26.695227E-9	32.746545E-12	505.77970E-12	4.2588234E+0	-26.729014E-9	33.794561E-12
4.2764707E+0	505.91048E-12	4.2764707E+0	-26.683947E-9	33.830567E-12	505.14259E-12	4.2764707E+0	-26.715098E-9	34.712545E-12
4.2941179E+0	506.24360E-12	4.2941175E+0	-26.666166E-9	35.417769E-12	504.17331E-12	4.2941175E+0	-26.692044E-9	35.830394E-12
4.3117647E+0	507.06966E-12	4.3117647E+0	-26.641068E-9	36.269807E-12	505.12855E-12	4.3117647E+0	-26.663727E-9	35.628205E-12
4.3294120E+0	506.56862E-12	4.3294120E+0	-26.617686E-9	37.010575E-12	506.10266E-12	4.3294120E+0	-26.644640E-9	37.634288E-12
4.3470592E+0	506.29773E-12	4.3470588E+0	-26.598716E-9	37.353592E-12	506.07829E-12	4.3470588E+0	-26.629236E-9	37.941889E-12
4.3647060E+0	505.50314E-12	4.3647060E+0	-26.584752E-9	38.934519E-12	506.63085E-12	4.3647060E+0	-26.614597E-9	38.924513E-12
4.3823528E+0	505.85275E-12	4.3823528E+0	-26.569335E-9	38.648855E-12	506.58228E-12	4.3823528E+0	-26.596346E-9	39.861149E-12
4.4000001E+0	505.86491E-12	4.4000001E+0	-26.548573E-9	39.071160E-12	505.59212E-12	4.4000001E+0	-26.572168E-9	39.161320E-12
4.4176474E+0	506.31810E-12	4.4176469E+0	-26.522104E-9	39.491188E-12	505.60622E-12	4.4176469E+0	-26.545159E-9	39.772137E-12
4.4352942E+0	506.20813E-12	4.4352942E+0	-26.492714E-9	39.806738E-12	505.68005E-12	4.4352942E+0	-26.519244E-9	39.828509E-12
4.4529414E+0	505.37935E-12	4.4529409E+0	-26.469225E-9	39.734448E-12	505.51169E-12	4.4529409E+0	-26.498935E-9	40.123155E-12
4.4705887E+0	505.60461E-12	4.4705882E+0	-26.454632E-9	39.463800E-12	506.41785E-12	4.4705882E+0	-26.479302E-9	40.164278E-12
4.4882355E+0	505.80901E-12	4.4882355E+0	-26.438840E-9	40.028730E-12	505.08753E-12	4.4882355E+0	-26.464564E-9	39.762148E-12
4.5058827E+0	506.96847E-12	4.5058823E+0	-26.416856E-9	39.622701E-12	504.40441E-12	4.5058823E+0	-26.440384E-9	39.042054E-12
4.5235295E+0	507.40462E-12	4.5235295E+0	-26.385148E-9	38.476337E-12	504.30266E-12	4.5235295E+0	-26.410383E-9	39.105507E-12
4.5411768E+0	506.37133E-12	4.5411763E+0	-26.354801E-9	38.056846E-12	504.81241E-12	4.5411763E+0	-26.383601E-9	38.453431E-12
4.5588236E+0	505.24446E-12	4.5588236E+0	-26.334506E-9	37.095625E-12	505.45962E-12	4.5588236E+0	-26.365973E-9	37.209815E-12
4.5764709E+0	505.37952E-12	4.5764704E+0	-26.324944E-9	36.444934E-12	505.28925E-12	4.5764704E+0	-26.353195E-9	35.714400E-12
4.5941176E+0	505.56659E-12	4.5941176E+0	-26.312195E-9	35.542295E-12	504.55523E-12	4.5941176E+0	-26.334847E-9	36.472925E-12
4.6117649E+0	506.33903E-12	4.6117649E+0	-26.289946E-9	35.277628E-12	504.18064E-12	4.6117649E+0	-26.308355E-9	35.165620E-12
4.6294122E+0	507.00061E-12	4.6294117E+0	-26.258428E-9	33.263729E-12	504.08400E-12	4.6294117E+0	-26.279366E-9	33.503016E-12
4.6470590E+0	506.27358E-12	4.6470590E+0	-26.232025E-9	32.687908E-12	505.30452E-12	4.6470590E+0	-26.255957E-9	34.394460E-12
4.6647062E+0	504.94081E-12	4.6647058E+0	-26.218808E-9	32.375672E-12	505.94856E-12	4.6647058E+0	-26.242454E-9	31.935107E-12
4.6823530E+0	504.71283E-12	4.6823530E+0	-26.212298E-9	31.012953E-12	505.49154E-12	4.6823530E+0	-26.233307E-9	31.013605E-12
4.7000003E+0	505.39284E-12	4.6999998E+0	-26.201326E-9	30.249872E-12	505.29542E-12	4.6999998E+0	-26.217165E-9	31.082747E-12
4.7176471E+0	506.14701E-12	4.7176471E+0	-26.179425E-9	29.571935E-12	504.40402E-12	4.7176471E+0	-26.197801E-9	29.651486E-12
4.7352943E+0	506.66843E-12	4.7352943E+0	-26.152373E-9	28.092197E-12	504.18497E-12	4.7352943E+0	-26.172760E-9	28.995367E-12
4.7529416E+0	506.35524E-12	4.7529411E+0	-26.132190E-9	27.927338E-12	504.36932E-12	4.7529411E+0	-26.152172E-9	27.444744E-12
4.7705884E+0	505.80473E-12	4.7705884E+0	-26.124193E-9	26.760089E-12	505.19172E-12	4.7705884E+0	-26.138467E-9	27.454500E-12
4.7882357E+0	505.87451E-12	4.7882352E+0	-26.117142E-9	26.865595E-12	505.08658E-12	4.7882352E+0	-26.131120E-9	26.479416E-12
4.8058825E+0	505.98792E-12	4.8058825E+0	-26.106601E-9	25.646384E-12	504.65715E-12	4.8058825E+0	-26.120228E-9	25.744473E-12
4.8235297E+0	506.06680E-12	4.8235292E+0	-26.087243E-9	24.320235E-12	504.22477E-12	4.8235292E+0	-26.102917E-9	25.590061E-12
4.8411765E+0	505.68205E-12	4.8411765E+0	-26.066637E-9	23.986617E-12	503.86317E-12	4.8411765E+0	-26.082908E-9	23.469770E-12
4.8588238E+0	505.10640E-12	4.8588233E+0	-26.053769E-9	23.599605E-12	504.43122E-12	4.8588233E+0	-26.066003E-9	23.698158E-12
4.8764706E+0	504.87475E-12	4.8764706E+0	-26.048632E-9	22.964873E-12	504.87831E-12	4.8764706E+0	-26.056654E-9	23.222592E-12
4.8941178E+0	504.99921E-12	4.8941178E+0	-26.042656E-9	22.781502E-12	504.75701E-12	4.8941178E+0	-26.050001E-9	22.626873E-12
4.9117651E+0	505.63398E-12	4.9117646E+0	-26.031183E-9	21.768379E-12	504.67919E-12	4.9117646E+0	-26.038723E-9	21.858465E-12
4.9294119E+0	506.43284E-12	4.9294119E+0	-26.010667E-9	21.805830E-12	505.06538E-12	4.9294119E+0	-26.018727E-9	21.482422E-12
4.9470592E+0	505.71286E-12	4.9470587E+0	-25.993367E-9	21.018357E-12	505.12683E-12	4.9470587E+0	-25.999219E-9	21.832612E-12
4.9647059E+0	505.37763E-12	4.9647059E+0	-25.982654E-9	20.671711E-12	505.26255E-12	4.9647059E+0	-25.987481E-9	20.236122E-12
4.9823532E+0	504.70567E-12	4.9823527E+0	-25.981223E-9	20.477321E-12	506.38505E-12	4.9823527E+0	-25.981405E-9	20.356496E-12
5.0000000E+0	506.28046E-12	5.0000000E+0	-25.977144E-9	20.361532E-12	506.29989E-12	5.0000000E+0	-25.977691E-9	20.407981E-12
