3.0235295E+0	508.04144E-12	3.0235295E+0	-26.918514E-9	19.317631E-12	505.46800E-12	3.0235295E+0	-26.941779E-9	19.669422E-12
3.0411766E+0	507.59813E-12	3.0411766E+0	-26.909857E-9	19.481231E-12	505.16419E-12	3.0411766E+0	-26.935977E-9	19.367025E-12
3.0588236E+0	506.73515E-12	3.0588236E+0	-26.900784E-9	17.401754E-12	504.72770E-12	3.0588236E+0	-26.927360E-9	17.271072E-12
3.0764706E+0	505.72080E-12	3.0764706E+0	-26.894536E-9	16.243106E-12	506.03283E-12	3.0764706E+0	-26.917595E-9	15.565865E-12
3.0941179E+0	505.37491E-12	3.0941176E+0	-26.892092E-9	15.638909E-12	506.59776E-12	3.0941176E+0	-26.914785E-9	16.330630E-12
3.1117649E+0	505.28248E-12	3.1117647E+0	-26.889420E-9	14.041904E-12	506.35229E-12	3.1117647E+0	-26.909053E-9	14.171452E-12
3.1294119E+0	505.54283E-12	3.1294117E+0	-26.884434E-9	12.971957E-12	506.21662E-12	3.1294117E+0	-26.904743E-9	14.391467E-12
3.1470590E+0	505.57797E-12	3.1470587E+0	-26.879048E-9	12.630778E-12	505.57608E-12	3.1470587E+0	-26.903072E-9	12.704632E-12
3.1647060E+0	506.26175E-12	3.1647060E+0	-26.873421E-9	12.668257E-12	505.55488E-12	3.1647060E+0	-26.897775E-9	12.111192E-12
3.1823530E+0	506.02511E-12	3.1823530E+0	-26.871614E-9	11.972882E-12	506.00540E-12	3.1823530E+0	-26.893579E-9	12.163197E-12
3.2000000E+0	506.31149E-12	3.2000000E+0	-26.870408E-9	11.686524E-12	506.08773E-12	3.2000000E+0	-26.887617E-9	10.637625E-12
3.2176471E+0	505.92891E-12	3.2176471E+0	-26.866530E-9	11.477433E-12	505.76354E-12	3.2176471E+0	-26.883669E-9	12.732588E-12
3.2352943E+0	505.78447E-12	3.2352941E+0	-26.861075E-9	12.150599E-12	506.09866E-12	3.2352941E+0	-26.883850E-9	11.575210E-12
3.2529414E+0	505.38118E-12	3.2529411E+0	-26.855036E-9	10.743821E-12	505.21703E-12	3.2529411E+0	-26.881271E-9	11.328968E-12
3.2705884E+0	505.10057E-12	3.2705882E+0	-26.851273E-9	12.064006E-12	505.46789E-12	3.2705882E+0	-26.876132E-9	11.898675E-12
3.2882354E+0	504.39591E-12	3.2882352E+0	-26.852224E-9	11.485409E-12	505.29436E-12	3.2882352E+0	-26.870163E-9	11.440575E-12
3.3058825E+0	505.12644E-12	3.3058825E+0	-26.851113E-9	10.867664E-12	505.57530E-12	3.3058825E+0	-26.865248E-9	11.507461E-12
3.3235295E+0	509.17953E-12	3.3235295E+0	-26.845068E-9	12.019810E-12	505.86157E-12	3.3235295E+0	-26.863843E-9	11.486227E-12
3.3411765E+0	507.72619E-12	3.3411765E+0	-26.841773E-9	11.428834E-12	506.12436E-12	3.3411765E+0	-26.863638E-9	11.458007E-12
3.3588238E+0	506.46426E-12	3.3588235E+0	-26.834790E-9	11.839275E-12	505.93263E-12	3.3588235E+0	-26.858922E-9	11.938121E-12
3.3764708E+0	506.60737E-12	3.3764706E+0	-26.830543E-9	11.464979E-12	504.45231E-12	3.3764706E+0	-26.852934E-9	10.686781E-12
3.3941178E+0	506.57856E-12	3.3941176E+0	-26.827188E-9	11.740971E-12	506.38549E-12	3.3941176E+0	-26.848264E-9	12.009972E-12
3.4117649E+0	505.23080E-12	3.4117646E+0	-26.828765E-9	10.920371E-12	505.73634E-12	3.4117646E+0	-26.846017E-9	11.995733E-12
3.4294119E+0	505.09852E-12	3.4294116E+0	-26.828175E-9	11.086181E-12	505.46728E-12	3.4294116E+0	-26.847291E-9	11.346806E-12
3.4470589E+0	504.79876E-12	3.4470589E+0	-26.823672E-9	11.880400E-12	505.01531E-12	3.4470589E+0	-26.845049E-9	10.607158E-12
3.4647059E+0	505.52251E-12	3.4647059E+0	-26.817080E-9	11.851801E-12	504.54091E-12	3.4647059E+0	-26.838791E-9	12.215603E-12
3.4823530E+0	505.97759E-12	3.4823530E+0	-26.810842E-9	10.418462E-12	505.11356E-12	3.4823530E+0	-26.832044E-9	10.483977E-12
3.5000002E+0	505.54294E-12	3.5000000E+0	-26.810341E-9	11.296864E-12	504.84111E-12	3.5000000E+0	-26.829529E-9	10.851701E-12
3.5176473E+0	505.47100E-12	3.5176470E+0	-26.809714E-9	10.955479E-12	505.27205E-12	3.5176470E+0	-26.828831E-9	11.109585E-12
3.5352943E+0	505.00970E-12	3.5352941E+0	-26.807566E-9	9.8163188E-12	505.80345E-12	3.5352941E+0	-26.827264E-9	11.112468E-12
3.5529413E+0	505.30907E-12	3.5529411E+0	-26.801242E-9	10.460238E-12	505.92175E-12	3.5529411E+0	-26.823619E-9	10.809946E-12
3.5705884E+0	506.12925E-12	3.5705884E+0	-26.795709E-9	9.6005348E-12	505.34238E-12	3.5705884E+0	-26.817565E-9	11.317452E-12
3.5882354E+0	506.05020E-12	3.5882354E+0	-26.795000E-9	10.406451E-12	505.43308E-12	3.5882354E+0	-26.813133E-9	10.227983E-12
3.6058824E+0	506.70007E-12	3.6058824E+0	-26.793934E-9	10.469025E-12	505.58252E-12	3.6058824E+0	-26.810765E-9	9.6585656E-12
3.6235297E+0	507.08954E-12	3.6235294E+0	-26.790747E-9	10.810718E-12	505.13937E-12	3.6235294E+0	-26.811058E-9	10.172882E-12
3.6411767E+0	507.07138E-12	3.6411765E+0	-26.785838E-9	10.537115E-12	504.92743E-12	3.6411765E+0	-26.810314E-9	10.560001E-12
3.6588237E+0	506.59199E-12	3.6588235E+0	-26.779858E-9	9.7887740E-12	504.46486E-12	3.6588235E+0	-26.805102E-9	10.292652E-12
3.6764708E+0	506.59055E-12	3.6764705E+0	-26.777309E-9	10.631750E-12	504.98494E-12	3.6764705E+0	-26.799430E-9	9.6559280E-12
3.6941178E+0	508.25294E-12	3.6941175E+0	-26.775702E-9	9.9690664E-12	505.22453E-12	3.6941175E+0	-26.795419E-9	10.186461E-12
3.7117648E+0	509.86071E-12	3.7117648E+0	-26.772931E-9	10.557130E-12	504.76612E-12	3.7117648E+0	-26.795192E-9	8.7714627E-12
3.7294118E+0	507.04713E-12	3.7294118E+0	-26.773204E-9	8.8315136E-12	504.91800E-12	3.7294118E+0	-26.795592E-9	9.4030591E-12
3.7470589E+0	509.79698E-12	3.7470589E+0	-26.765719E-9	9.2549805E-12	504.52681E-12	3.7470589E+0	-26.794025E-9	9.3634519E-12
3.7647061E+0	508.43468E-12	3.7647059E+0	-26.765512E-9	10.110109E-12	505.27676E-12	3.7647059E+0	-26.787546E-9	9.2923846E-12
3.7823532E+0	508.20209E-12	3.7823529E+0	-26.760519E-9	8.8012523E-12	505.30835E-12	3.7823529E+0	-26.781542E-9	10.245074E-12
3.8000002E+0	506.18360E-12	3.8000000E+0	-26.759436E-9	9.4084844E-12	505.14026E-12	3.8000000E+0	-26.779155E-9	9.3672492E-12
3.8176472E+0	506.92905E-12	3.8176470E+0	-26.756068E-9	10.611653E-12	505.81850E-12	3.8176470E+0	-26.780365E-9	11.337288E-12
3.8352942E+0	507.81984E-12	3.8352940E+0	-26.754142E-9	9.2597891E-12	505.99025E-12	3.8352940E+0	-26.780393E-9	9.5277050E-12
3.8529413E+0	507.62050E-12	3.8529413E+0	-26.753057E-9	9.9332920E-12	505.01997E-12	3.8529413E+0	-26.776950E-9	10.276605E-12
3.8705883E+0	505.97393E-12	3.8705883E+0	-26.752076E-9	10.055869E-12	504.43455E-12	3.8705883E+0	-26.769204E-9	9.4427660E-12
3.8882356E+0	505.77670E-12	3.8882353E+0	-26.748854E-9	9.9538242E-12	505.99713E-12	3.8882353E+0	-26.762772E-9	10.055564E-12
3.9058826E+0	505.17407E-12	3.9058824E+0	-26.745187E-9	10.212782E-12	505.65929E-12	3.9058824E+0	-26.763539E-9	9.4741671E-12
3.9235296E+0	505.66529E-12	3.9235294E+0	-26.740876E-9	9.8004469E-12	506.49029E-12	3.9235294E+0	-26.764260E-9	10.052163E-12
3.9411767E+0	504.79276E-12	3.9411764E+0	-26.737613E-9	10.324197E-12	506.00746E-12	3.9411764E+0	-26.763004E-9	10.098091E-12
3.9588237E+0	504.99088E-12	3.9588234E+0	-26.734732E-9	10.699288E-12	505.54100E-12	3.9588234E+0	-26.757732E-9	11.396059E-12
3.9764707E+0	504.67430E-12	3.9764705E+0	-26.730527E-9	11.277909E-12	504.65537E-12	3.9764705E+0	-26.751753E-9	11.196582E-12
3.9941177E+0	504.94209E-12	3.9941177E+0	-26.726815E-9	11.518118E-12	504.64516E-12	3.9941177E+0	-26.747582E-9	12.228591E-12
4.0117645E+0	504.99327E-12	4.0117645E+0	-26.725607E-9	13.138779E-12	505.09102E-12	4.0117645E+0	-26.746322E-9	12.749956E-12
4.0294123E+0	505.37424E-12	4.0294118E+0	-26.720185E-9	13.932989E-12	504.50155E-12	4.0294118E+0	-26.743363E-9	13.912375E-12
4.0470591E+0	507.37808E-12	4.0470591E+0	-26.712410E-9	15.081745E-12	504.81958E-12	4.0470591E+0	-26.738277E-9	15.579886E-12
4.0647058E+0	505.77781E-12	4.0647058E+0	-26.707724E-9	17.293045E-12	504.71893E-12	4.0647058E+0	-26.729648E-9	17.089845E-12
4.0823531E+0	506.47930E-12	4.0823531E+0	-26.696668E-9	18.614882E-12	504.84017E-12	4.0823531E+0	-26.722939E-9	19.517495E-12
4.1000004E+0	505.91159E-12	4.0999999E+0	-26.688518E-9	20.934558E-12	505.58319E-12	4.0999999E+0	-26.715375E-9	19.878746E-12
4.1176472E+0	505.81150E-12	4.1176472E+0	-26.680953E-9	23.187920E-12	506.34680E-12	4.1176472E+0	-26.706784E-9	22.895212E-12
4.1352940E+0	505.37668E-12	4.1352940E+0	-26.674082E-9	24.425351E-12	505.93929E-12	4.1352940E+0	-26.699400E-9	25.403417E-12
4.1529412E+0	505.94678E-12	4.1529412E+0	-26.664965E-9	26.416445E-12	504.99455E-12	4.1529412E+0	-26.689065E-9	27.340886E-12
4.1705885E+0	506.40558E-12	4.1705880E+0	-26.649918E-9	28.215529E-12	505.01531E-12	4.1705880E+0	-26.675218E-9	27.870019E-12
4.1882353E+0	506.13969E-12	4.1882353E+0	-26.634540E-9	29.341165E-12	504.44010E-12	4.1882353E+0	-26.661244E-9	30.090916E-12
4.2058825E+0	506.07052E-12	4.2058825E+0	-26.621125E-9	30.975843E-12	504.84122E-12	4.2058825E+0	-26.647509E-9	31.541488E-12
4.2235298E+0	506.44849E-12	4.2235293E+0	-26.602391E-9	32.758518E-12	505.15170E-12	4.2235293E+0	-26.633856E-9	32.569267E-12
4.2411766E+0	506.65849E-12	4.2411766E+0	-26.585493E-9	35.055250E-12	504.97045E-12	4.2411766E+0	-26.620382E-9	34.497957E-12
4.2588234E+0	506.48113E-12	4.2588234E+0	-26.570733E-9	36.446873E-12	504.92116E-12	4.2588234E+0	-26.602963E-9	35.814022E-12
4.2764707E+0	506.57112E-12	4.2764707E+0	-26.552232E-9	37.550883E-12	504.75080E-12	4.2764707E+0	-26.582851E-9	37.717281E-12
4.2941179E+0	506.97785E-12	4.2941175E+0	-26.535753E-9	37.829035E-12	505.97060E-12	4.2941175E+0	-26.559803E-9	38.444501E-12
4.3117647E+0	506.77645E-12	4.3117647E+0	-26.514426E-9	39.288694E-12	505.34987E-12	4.3117647E+0	-26.541102E-9	40.209325E-12
4.3294120E+0	506.20019E-12	4.3294120E+0	-26.492501E-9	40.576872E-12	505.05611E-12	4.3294120E+0	-26.521635E-9	40.795933E-12
4.3470592E+0	505.54255E-12	4.3470588E+0	-26.469863E-9	40.778474E-12	504.89207E-12	4.3470588E+0	-26.501814E-9	41.662562E-12
4.3647060E+0	505.59185E-12	4.3647060E+0	-26.445649E-9	41.900514E-12	504.73908E-12	4.3647060E+0	-26.478862E-9	43.078579E-12
4.3823528E+0	506.02178E-12	4.3823528E+0	-26.423123E-9	42.871807E-12	504.65981E-12	4.3823528E+0	-26.454297E-9	43.194403E-12
4.4000001E+0	506.10749E-12	4.4000001E+0	-26.401382E-9	43.721235E-12	505.13965E-12	4.4000001E+0	-26.428959E-9	43.543610E-12
4.4176474E+0	506.33486E-12	4.4176469E+0	-26.373318E-9	42.964177E-12	504.95780E-12	4.4176469E+0	-26.403997E-9	43.911381E-12
4.4352942E+0	505.83310E-12	4.4352942E+0	-26.348559E-9	44.648733E-12	504.92199E-12	4.4352942E+0	-26.377949E-9	43.827910E-12
4.4529414E+0	506.02594E-12	4.4529409E+0	-26.325276E-9	42.598983E-12	505.28842E-12	4.4529409E+0	-26.352007E-9	43.839224E-12
4.4705887E+0	505.95084E-12	4.4705882E+0	-26.300397E-9	42.767654E-12	505.67411E-12	4.4705882E+0	-26.326248E-9	43.398493E-12
4.4882355E+0	506.41380E-12	4.4882355E+0	-26.275405E-9	42.619276E-12	505.26655E-12	4.4882355E+0	-26.300778E-9	42.743319E-12
4.5058827E+0	506.23689E-12	4.5058823E+0	-26.246985E-9	41.640254E-12	505.79890E-12	4.5058823E+0	-26.273490E-9	42.781421E-12
4.5235295E+0	506.14818E-12	4.5235295E+0	-26.217652E-9	41.144015E-12	506.45338E-12	4.5235295E+0	-26.248014E-9	41.759009E-12
4.5411768E+0	505.68510E-12	4.5411763E+0	-26.193655E-9	40.755198E-12	507.08188E-12	4.5411763E+0	-26.223482E-9	41.165751E-12
4.5588236E+0	505.61610E-12	4.5588236E+0	-26.172629E-9	39.140996E-12	506.10466E-12	4.5588236E+0	-26.201519E-9	39.808760E-12
4.5764709E+0	506.08301E-12	4.5764704E+0	-26.154181E-9	38.127095E-12	505.37102E-12	4.5764704E+0	-26.178881E-9	38.631456E-12
4.5941176E+0	506.02111E-12	4.5941176E+0	-26.134764E-9	36.499304E-12	504.85105E-12	4.5941176E+0	-26.153359E-9	37.555382E-12
4.6117649E+0	506.43961E-12	4.6117649E+0	-26.109381E-9	35.722980E-12	505.12461E-12	4.6117649E+0	-26.128234E-9	35.564659E-12
4.6294122E+0	506.19986E-12	4.6294117E+0	-26.083750E-9	35.028036E-12	505.83504E-12	4.6294117E+0	-26.107932E-9	34.990618E-12
4.6470590E+0	506.01506E-12	4.6470590E+0	-26.062763E-9	33.148279E-12	505.10657E-12	4.6470590E+0	-26.090337E-9	33.663742E-12
4.6647062E+0	505.36908E-12	4.6647058E+0	-26.046548E-9	32.006949E-12	505.43780E-12	4.6647058E+0	-26.071483E-9	32.771653E-12
4.6823530E+0	505.34027E-12	4.6823530E+0	-26.030749E-9	30.439321E-12	504.59875E-12	4.6823530E+0	-26.053524E-9	31.118951E-12
4.7000003E+0	505.31401E-12	4.6999998E+0	-26.013391E-9	29.920889E-12	504.83123E-12	4.6999998E+0	-26.033302E-9	29.742504E-12
4.7176471E+0	504.89063E-12	4.7176471E+0	-25.996313E-9	28.278730E-12	504.90812E-12	4.7176471E+0	-26.015625E-9	28.856684E-12
4.7352943E+0	505.32423E-12	4.7352943E+0	-25.982647E-9	27.068651E-12	505.19350E-12	4.7352943E+0	-25.999105E-9	27.785605E-12
4.7529416E+0	505.46006E-12	4.7529411E+0	-25.968017E-9	26.619510E-12	505.34477E-12	4.7529411E+0	-25.982168E-9	26.819725E-12
4.7705884E+0	505.30596E-12	4.7705884E+0	-25.954048E-9	25.977373E-12	505.17235E-12	4.7705884E+0	-25.966569E-9	25.623139E-12
4.7882357E+0	505.41049E-12	4.7882352E+0	-25.938709E-9	24.262247E-12	505.18068E-12	4.7882352E+0	-25.952335E-9	25.442905E-12
4.8058825E+0	505.33600E-12	4.8058825E+0	-25.922191E-9	23.697194E-12	504.97795E-12	4.8058825E+0	-25.938364E-9	24.493312E-12
4.8235297E+0	505.30385E-12	4.8235292E+0	-25.908538E-9	23.191917E-12	505.89560E-12	4.8235292E+0	-25.925104E-9	23.756858E-12
4.8411765E+0	504.95774E-12	4.8411765E+0	-25.898645E-9	22.154299E-12	506.35784E-12	4.8411765E+0	-25.911190E-9	22.559163E-12
4.8588238E+0	505.60611E-12	4.8588233E+0	-25.887491E-9	22.705981E-12	505.96644E-12	4.8588233E+0	-25.898679E-9	22.702144E-12
4.8764706E+0	505.02669E-12	4.8764706E+0	-25.878650E-9	21.149048E-12	505.51885E-12	4.8764706E+0	-25.885877E-9	21.671762E-12
4.8941178E+0	505.91636E-12	4.8941178E+0	-25.866562E-9	21.161123E-12	504.98183E-12	4.8941178E+0	-25.873543E-9	20.278813E-12
4.9117651E+0	505.59829E-12	4.9117646E+0	-25.856007E-9	20.529422E-12	505.52929E-12	4.9117646E+0	-25.860697E-9	21.285132E-12
4.9294119E+0	505.67467E-12	4.9294119E+0	-25.843336E-9	20.151610E-12	504.72276E-12	4.9294119E+0	-25.850165E-9	19.632592E-12
4.9470592E+0	506.21335E-12	4.9470587E+0	-25.831840E-9	19.734171E-12	504.68246E-12	4.9470587E+0	-25.838714E-9	20.377989E-12
4.9647059E+0	505.33849E-12	4.9647059E+0	-25.819766E-9	20.011276E-12	505.48449E-12	4.9647059E+0	-25.827209E-9	19.817271E-12
4.9823532E+0	505.49703E-12	4.9823527E+0	-25.810879E-9	18.907936E-12	504.73742E-12	4.9823527E+0	-25.818094E-9	19.378162E-12
5.0000000E+0	505.53323E-12	5.0000000E+0	-25.803377E-9	19.988235E-12	505.36220E-12	5.0000000E+0	-25.806008E-9	19.352651E-12
