3.0235295E+0	506.28507E-12	3.0235295E+0	-27.453636E-9	15.755021E-12	505.05422E-12	3.0235295E+0	-27.477286E-9	15.407306E-12
3.0411766E+0	507.39030E-12	3.0411766E+0	-27.449845E-9	15.366278E-12	506.04937E-12	3.0411766E+0	-27.469500E-9	16.437201E-12
3.0588236E+0	506.10599E-12	3.0588236E+0	-27.451122E-9	15.112172E-12	508.24317E-12	3.0588236E+0	-27.466921E-9	15.445931E-12
3.0764706E+0	506.71040E-12	3.0764706E+0	-27.450065E-9	15.710728E-12	508.26221E-12	3.0764706E+0	-27.466742E-9	14.968355E-12
3.0941179E+0	508.32838E-12	3.0941176E+0	-27.441715E-9	15.718584E-12	506.43312E-12	3.0941176E+0	-27.465923E-9	16.022298E-12
3.1117649E+0	508.72168E-12	3.1117647E+0	-27.430934E-9	15.339714E-12	505.91953E-12	3.1117647E+0	-27.459741E-9	15.873353E-12
3.1294119E+0	506.56984E-12	3.1294117E+0	-27.428129E-9	15.477258E-12	505.04073E-12	3.1294117E+0	-27.451241E-9	14.605079E-12
3.1470590E+0	505.52984E-12	3.1470587E+0	-27.427248E-9	15.613672E-12	505.96388E-12	3.1470587E+0	-27.441915E-9	15.531207E-12
3.1647060E+0	505.06260E-12	3.1647060E+0	-27.426553E-9	14.912226E-12	505.86080E-12	3.1647060E+0	-27.440484E-9	15.722992E-12
3.1823530E+0	505.73951E-12	3.1823530E+0	-27.419803E-9	16.147193E-12	507.15321E-12	3.1823530E+0	-27.435197E-9	15.401303E-12
3.2000000E+0	506.14718E-12	3.2000000E+0	-27.409657E-9	16.092242E-12	506.25681E-12	3.2000000E+0	-27.433540E-9	15.619133E-12
3.2176471E+0	505.47916E-12	3.2176471E+0	-27.400196E-9	16.028231E-12	506.19992E-12	3.2176471E+0	-27.429232E-9	16.021361E-12
3.2352943E+0	505.25822E-12	3.2352941E+0	-27.399572E-9	15.233901E-12	505.16902E-12	3.2352941E+0	-27.422903E-9	15.304286E-12
3.2529414E+0	505.36653E-12	3.2529411E+0	-27.401336E-9	15.584246E-12	505.57691E-12	3.2529411E+0	-27.418112E-9	15.170134E-12
3.2705884E+0	505.47166E-12	3.2705882E+0	-27.399496E-9	15.820838E-12	506.04376E-12	3.2705882E+0	-27.412744E-9	16.322029E-12
3.2882354E+0	504.95325E-12	3.2882352E+0	-27.392591E-9	15.348368E-12	507.97194E-12	3.2882352E+0	-27.406447E-9	15.641113E-12
3.3058825E+0	505.41016E-12	3.3058825E+0	-27.379581E-9	15.957435E-12	506.04865E-12	3.3058825E+0	-27.402672E-9	15.993339E-12
3.3235295E+0	505.76898E-12	3.3235295E+0	-27.367930E-9	15.835916E-12	505.69637E-12	3.3235295E+0	-27.395979E-9	15.914624E-12
3.3411765E+0	504.65943E-12	3.3411765E+0	-27.365996E-9	16.255585E-12	505.01037E-12	3.3411765E+0	-27.387518E-9	16.986296E-12
3.3588238E+0	504.68452E-12	3.3588235E+0	-27.367747E-9	16.841408E-12	506.17222E-12	3.3588235E+0	-27.385697E-9	16.184170E-12
3.3764708E+0	505.63853E-12	3.3764706E+0	-27.365932E-9	15.316090E-12	505.37546E-12	3.3764706E+0	-27.384448E-9	15.825582E-12
3.3941178E+0	505.76526E-12	3.3941176E+0	-27.359780E-9	16.617971E-12	505.63231E-12	3.3941176E+0	-27.382441E-9	17.152472E-12
3.4117649E+0	505.63215E-12	3.4117646E+0	-27.347667E-9	16.447637E-12	504.57333E-12	3.4117646E+0	-27.376649E-9	16.129004E-12
3.4294119E+0	505.08125E-12	3.4294116E+0	-27.338839E-9	16.298950E-12	504.50916E-12	3.4294116E+0	-27.363710E-9	16.763617E-12
3.4470589E+0	504.69229E-12	3.4470589E+0	-27.336187E-9	16.397116E-12	504.99671E-12	3.4470589E+0	-27.353749E-9	16.579418E-12
3.4647059E+0	504.65510E-12	3.4647059E+0	-27.336132E-9	16.564682E-12	506.62158E-12	3.4647059E+0	-27.348751E-9	16.119590E-12
3.4823530E+0	505.36458E-12	3.4823530E+0	-27.331863E-9	17.092537E-12	507.50187E-12	3.4823530E+0	-27.347632E-9	17.812311E-12
3.5000002E+0	506.32470E-12	3.5000000E+0	-27.320462E-9	16.760338E-12	506.87282E-12	3.5000000E+0	-27.346411E-9	16.735193E-12
3.5176473E+0	505.77481E-12	3.5176470E+0	-27.307877E-9	18.478509E-12	505.14432E-12	3.5176470E+0	-27.342491E-9	17.704182E-12
3.5352943E+0	504.66342E-12	3.5352941E+0	-27.302145E-9	17.667666E-12	505.21942E-12	3.5352941E+0	-27.331422E-9	17.329818E-12
3.5529413E+0	504.84628E-12	3.5529411E+0	-27.303427E-9	17.958895E-12	505.41565E-12	3.5529411E+0	-27.323484E-9	18.062012E-12
3.5705884E+0	505.43753E-12	3.5705884E+0	-27.303333E-9	17.844549E-12	506.25004E-12	3.5705884E+0	-27.318267E-9	18.133781E-12
3.5882354E+0	507.14344E-12	3.5882354E+0	-27.295336E-9	17.609872E-12	506.82514E-12	3.5882354E+0	-27.312167E-9	18.836014E-12
3.6058824E+0	505.99008E-12	3.6058824E+0	-27.280523E-9	18.589861E-12	508.52567E-12	3.6058824E+0	-27.303489E-9	18.016666E-12
3.6235297E+0	506.22950E-12	3.6235294E+0	-27.264623E-9	18.701778E-12	505.92258E-12	3.6235294E+0	-27.297508E-9	19.635517E-12
3.6411767E+0	505.77181E-12	3.6411765E+0	-27.257718E-9	19.579883E-12	506.03544E-12	3.6411765E+0	-27.288793E-9	19.422767E-12
3.6588237E+0	505.75372E-12	3.6588235E+0	-27.258844E-9	19.784339E-12	506.20991E-12	3.6588235E+0	-27.283331E-9	19.521520E-12
3.6764708E+0	505.16247E-12	3.6764705E+0	-27.260890E-9	20.105492E-12	505.24479E-12	3.6764705E+0	-27.279892E-9	20.291664E-12
3.6941178E+0	505.37902E-12	3.6941175E+0	-27.251936E-9	20.374497E-12	505.26988E-12	3.6941175E+0	-27.274311E-9	21.125600E-12
3.7117648E+0	505.78181E-12	3.7117648E+0	-27.234933E-9	20.760059E-12	504.68885E-12	3.7117648E+0	-27.265267E-9	20.661382E-12
3.7294118E+0	504.87964E-12	3.7294118E+0	-27.221338E-9	20.861118E-12	504.81042E-12	3.7294118E+0	-27.253844E-9	21.838576E-12
3.7470589E+0	504.46042E-12	3.7470589E+0	-27.215668E-9	21.848830E-12	505.34893E-12	3.7470589E+0	-27.242130E-9	21.852730E-12
3.7647061E+0	505.26378E-12	3.7647059E+0	-27.214039E-9	21.886062E-12	505.20310E-12	3.7647059E+0	-27.232652E-9	23.186878E-12
3.7823532E+0	505.53661E-12	3.7823529E+0	-27.207966E-9	22.557166E-12	505.89155E-12	3.7823529E+0	-27.225820E-9	22.688107E-12
3.8000002E+0	505.58829E-12	3.8000000E+0	-27.193730E-9	24.347651E-12	505.72080E-12	3.8000000E+0	-27.222384E-9	23.671943E-12
3.8176472E+0	506.09972E-12	3.8176470E+0	-27.175494E-9	24.356213E-12	505.65208E-12	3.8176470E+0	-27.215105E-9	23.870579E-12
3.8352942E+0	505.02402E-12	3.8352940E+0	-27.164331E-9	23.790031E-12	504.42373E-12	3.8352940E+0	-27.203697E-9	24.846507E-12
3.8529413E+0	504.43627E-12	3.8529413E+0	-27.162113E-9	24.501878E-12	505.40294E-12	3.8529413E+0	-27.186129E-9	24.873572E-12
3.8705883E+0	505.30918E-12	3.8705883E+0	-27.158144E-9	26.186261E-12	505.73684E-12	3.8705883E+0	-27.171589E-9	25.790561E-12
3.8882356E+0	506.15023E-12	3.8882353E+0	-27.145880E-9	25.691517E-12	505.80945E-12	3.8882353E+0	-27.164495E-9	26.114272E-12
3.9058826E+0	506.22390E-12	3.9058824E+0	-27.125800E-9	26.699963E-12	506.63596E-12	3.9058824E+0	-27.157704E-9	26.708545E-12
3.9235296E+0	505.90088E-12	3.9235294E+0	-27.107543E-9	27.719096E-12	505.01359E-12	3.9235294E+0	-27.150730E-9	28.124301E-12
3.9411767E+0	505.93230E-12	3.9411764E+0	-27.096364E-9	28.082717E-12	504.89851E-12	3.9411764E+0	-27.135457E-9	28.298221E-12
3.9588237E+0	505.89305E-12	3.9588234E+0	-27.091195E-9	29.086462E-12	505.22125E-12	3.9588234E+0	-27.116931E-9	28.930826E-12
3.9764707E+0	508.14464E-12	3.9764705E+0	-27.081208E-9	29.058599E-12	505.77276E-12	3.9764705E+0	-27.103576E-9	28.987965E-12
3.9941177E+0	507.08349E-12	3.9941177E+0	-27.069698E-9	29.224134E-12	505.96927E-12	3.9941177E+0	-27.094327E-9	29.923234E-12
4.0117645E+0	508.97336E-12	4.0117645E+0	-27.046955E-9	30.397795E-12	505.59174E-12	4.0117645E+0	-27.086475E-9	30.083297E-12
4.0294123E+0	507.70088E-12	4.0294118E+0	-27.029367E-9	30.795214E-12	504.97251E-12	4.0294118E+0	-27.071938E-9	30.558622E-12
4.0470591E+0	506.22367E-12	4.0470591E+0	-27.018059E-9	30.818095E-12	504.89019E-12	4.0470591E+0	-27.052408E-9	32.314897E-12
4.0647058E+0	506.55302E-12	4.0647058E+0	-27.007850E-9	32.084245E-12	506.26464E-12	4.0647058E+0	-27.033266E-9	31.748194E-12
4.0823531E+0	506.63562E-12	4.0823531E+0	-26.996499E-9	31.580998E-12	506.76491E-12	4.0823531E+0	-27.020231E-9	33.080490E-12
4.1000004E+0	506.80410E-12	4.0999999E+0	-26.980258E-9	33.260273E-12	506.43684E-12	4.0999999E+0	-27.009161E-9	32.504579E-12
4.1176472E+0	507.29609E-12	4.1176472E+0	-26.957222E-9	33.901673E-12	505.60678E-12	4.1176472E+0	-26.997695E-9	32.808520E-12
4.1352940E+0	506.51811E-12	4.1352940E+0	-26.941121E-9	32.672073E-12	504.56112E-12	4.1352940E+0	-26.980123E-9	34.066864E-12
4.1529412E+0	505.61710E-12	4.1529412E+0	-26.927104E-9	33.814826E-12	504.53164E-12	4.1529412E+0	-26.959674E-9	33.862246E-12
4.1705885E+0	505.47133E-12	4.1705880E+0	-26.916911E-9	33.980041E-12	504.78849E-12	4.1705880E+0	-26.941914E-9	33.702752E-12
4.1882353E+0	505.94245E-12	4.1882353E+0	-26.903242E-9	33.027744E-12	504.86276E-12	4.1882353E+0	-26.925999E-9	33.832246E-12
4.2058825E+0	506.26053E-12	4.2058825E+0	-26.881548E-9	33.321065E-12	505.51352E-12	4.2058825E+0	-26.912062E-9	34.232284E-12
4.2235298E+0	506.72688E-12	4.2235293E+0	-26.858933E-9	33.874691E-12	505.88173E-12	4.2235293E+0	-26.897084E-9	33.835525E-12
4.2411766E+0	506.46209E-12	4.2411766E+0	-26.840832E-9	33.673293E-12	505.56637E-12	4.2411766E+0	-26.879283E-9	34.311696E-12
4.2588234E+0	506.72139E-12	4.2588234E+0	-26.827706E-9	33.814146E-12	505.26450E-12	4.2588234E+0	-26.860063E-9	34.211894E-12
4.2764707E+0	506.79477E-12	4.2764707E+0	-26.816265E-9	33.650759E-12	505.66745E-12	4.2764707E+0	-26.840979E-9	34.229439E-12
4.2941179E+0	506.79233E-12	4.2941175E+0	-26.800848E-9	34.424626E-12	506.15678E-12	4.2941175E+0	-26.824834E-9	34.247272E-12
4.3117647E+0	508.07919E-12	4.3117647E+0	-26.777755E-9	34.448892E-12	506.26181E-12	4.3117647E+0	-26.810429E-9	34.631863E-12
4.3294120E+0	508.78518E-12	4.3294120E+0	-26.753742E-9	33.831465E-12	505.94506E-12	4.3294120E+0	-26.792224E-9	34.942018E-12
4.3470592E+0	508.19532E-12	4.3470588E+0	-26.734156E-9	34.859615E-12	506.01484E-12	4.3470588E+0	-26.772609E-9	35.016073E-12
4.3647060E+0	507.12534E-12	4.3647060E+0	-26.721473E-9	34.433945E-12	505.97138E-12	4.3647060E+0	-26.752332E-9	34.750019E-12
4.3823528E+0	506.74054E-12	4.3823528E+0	-26.709463E-9	35.156551E-12	506.53493E-12	4.3823528E+0	-26.732137E-9	35.763954E-12
4.4000001E+0	506.98901E-12	4.4000001E+0	-26.691582E-9	35.949941E-12	506.13280E-12	4.4000001E+0	-26.716192E-9	35.024612E-12
4.4176474E+0	507.23603E-12	4.4176469E+0	-26.667902E-9	36.466188E-12	505.04162E-12	4.4176469E+0	-26.699571E-9	36.019965E-12
4.4352942E+0	507.44414E-12	4.4352942E+0	-26.642425E-9	37.222749E-12	505.25978E-12	4.4352942E+0	-26.680008E-9	37.825403E-12
4.4529414E+0	506.44439E-12	4.4529409E+0	-26.621397E-9	38.106910E-12	504.93837E-12	4.4529409E+0	-26.658499E-9	37.929777E-12
4.4705887E+0	506.16172E-12	4.4705882E+0	-26.605537E-9	38.703415E-12	505.16730E-12	4.4705882E+0	-26.634593E-9	39.628779E-12
4.4882355E+0	506.64511E-12	4.4882355E+0	-26.587267E-9	40.919546E-12	504.97506E-12	4.4882355E+0	-26.610264E-9	39.629310E-12
4.5058827E+0	506.65644E-12	4.5058823E+0	-26.566285E-9	40.106952E-12	504.71261E-12	4.5058823E+0	-26.587662E-9	41.145996E-12
4.5235295E+0	506.63718E-12	4.5235295E+0	-26.537521E-9	40.511837E-12	504.97806E-12	4.5235295E+0	-26.563788E-9	40.697789E-12
4.5411768E+0	506.38521E-12	4.5411763E+0	-26.509777E-9	40.434805E-12	505.67078E-12	4.5411763E+0	-26.541889E-9	40.764944E-12
4.5588236E+0	506.96619E-12	4.5588236E+0	-26.486473E-9	39.524363E-12	505.65685E-12	4.5588236E+0	-26.520571E-9	40.653581E-12
4.5764709E+0	505.42948E-12	4.5764704E+0	-26.470390E-9	38.883809E-12	504.77800E-12	4.5764704E+0	-26.498078E-9	38.976902E-12
4.5941176E+0	505.90859E-12	4.5941176E+0	-26.454421E-9	37.249658E-12	505.93446E-12	4.5941176E+0	-26.472520E-9	37.157818E-12
4.6117649E+0	505.94812E-12	4.6117649E+0	-26.434057E-9	35.250514E-12	506.87632E-12	4.6117649E+0	-26.449687E-9	36.358895E-12
4.6294122E+0	506.83024E-12	4.6294117E+0	-26.407053E-9	33.823905E-12	506.93044E-12	4.6294117E+0	-26.428589E-9	33.528770E-12
4.6470590E+0	505.99019E-12	4.6470590E+0	-26.383317E-9	33.368242E-12	506.31199E-12	4.6470590E+0	-26.411211E-9	32.882530E-12
4.6647062E+0	505.38396E-12	4.6647058E+0	-26.367431E-9	30.520204E-12	506.46193E-12	4.6647058E+0	-26.393289E-9	31.655081E-12
4.6823530E+0	504.90506E-12	4.6823530E+0	-26.359421E-9	29.633049E-12	506.72277E-12	4.6823530E+0	-26.376636E-9	29.794011E-12
4.7000003E+0	505.01608E-12	4.6999998E+0	-26.352302E-9	27.582794E-12	506.58050E-12	4.6999998E+0	-26.362326E-9	28.263397E-12
4.7176471E+0	505.55837E-12	4.7176471E+0	-26.335794E-9	27.198787E-12	505.77059E-12	4.7176471E+0	-26.346722E-9	26.472441E-12
4.7352943E+0	505.84359E-12	4.7352943E+0	-26.313336E-9	25.790666E-12	505.50847E-12	4.7352943E+0	-26.332104E-9	26.984257E-12
4.7529416E+0	505.92486E-12	4.7529411E+0	-26.294991E-9	25.324607E-12	505.18506E-12	4.7529411E+0	-26.318247E-9	24.636551E-12
4.7705884E+0	505.62526E-12	4.7705884E+0	-26.283077E-9	23.473331E-12	505.08858E-12	4.7705884E+0	-26.304219E-9	24.043292E-12
4.7882357E+0	506.02428E-12	4.7882352E+0	-26.278460E-9	23.090576E-12	505.01187E-12	4.7882352E+0	-26.294046E-9	23.457025E-12
4.8058825E+0	506.01112E-12	4.8058825E+0	-26.271277E-9	22.716733E-12	504.66592E-12	4.8058825E+0	-26.282816E-9	22.315318E-12
4.8235297E+0	506.39953E-12	4.8235292E+0	-26.257752E-9	21.467108E-12	504.81130E-12	4.8235292E+0	-26.269653E-9	22.033821E-12
4.8411765E+0	506.66304E-12	4.8411765E+0	-26.242628E-9	22.196871E-12	504.69429E-12	4.8411765E+0	-26.255142E-9	22.217162E-12
4.8588238E+0	506.51028E-12	4.8588233E+0	-26.229490E-9	20.820543E-12	504.90750E-12	4.8588233E+0	-26.243718E-9	20.578131E-12
4.8764706E+0	504.99593E-12	4.8764706E+0	-26.222411E-9	20.255037E-12	505.26261E-12	4.8764706E+0	-26.235332E-9	20.366538E-12
4.8941178E+0	505.33633E-12	4.8941178E+0	-26.218345E-9	19.405559E-12	504.66020E-12	4.8941178E+0	-26.228761E-9	19.925119E-12
4.9117651E+0	505.29370E-12	4.9117646E+0	-26.210321E-9	18.887128E-12	504.21395E-12	4.9117646E+0	-26.218165E-9	19.196315E-12
4.9294119E+0	506.01817E-12	4.9294119E+0	-26.198986E-9	19.582187E-12	504.74802E-12	4.9294119E+0	-26.201832E-9	19.006102E-12
4.9470592E+0	505.62932E-12	4.9470587E+0	-26.185591E-9	18.206799E-12	504.56067E-12	4.9470587E+0	-26.189133E-9	18.258837E-12
4.9647059E+0	505.33383E-12	4.9647059E+0	-26.174284E-9	18.454530E-12	504.85399E-12	4.9647059E+0	-26.181272E-9	18.399034E-12
4.9823532E+0	504.48518E-12	4.9823527E+0	-26.171270E-9	17.738002E-12	504.86310E-12	4.9823527E+0	-26.177549E-9	17.479502E-12
5.0000000E+0	504.33374E-12	5.0000000E+0	-26.168959E-9	17.475634E-12	504.71843E-12	5.0000000E+0	-26.171815E-9	17.223821E-12
