3.0235295E+0	507.45164E-12	3.0235295E+0	-27.352076E-9	16.330997E-12	505.33971E-12	3.0235295E+0	-27.373650E-9	17.047329E-12
3.0411766E+0	508.33743E-12	3.0411766E+0	-27.353325E-9	15.987812E-12	504.18808E-12	3.0411766E+0	-27.361029E-9	16.154937E-12
3.0588236E+0	509.77156E-12	3.0588236E+0	-27.350579E-9	15.784825E-12	505.07065E-12	3.0588236E+0	-27.351049E-9	15.202374E-12
3.0764706E+0	511.17116E-12	3.0764706E+0	-27.339508E-9	17.438086E-12	506.11698E-12	3.0764706E+0	-27.354806E-9	17.079950E-12
3.0941179E+0	510.02685E-12	3.0941176E+0	-27.326616E-9	14.983277E-12	505.96771E-12	3.0941176E+0	-27.360089E-9	15.774599E-12
3.1117649E+0	507.72775E-12	3.1117647E+0	-27.318691E-9	16.602471E-12	505.48227E-12	3.1117647E+0	-27.358389E-9	15.761540E-12
3.1294119E+0	505.68683E-12	3.1294117E+0	-27.320850E-9	16.356663E-12	504.31037E-12	3.1294117E+0	-27.345870E-9	16.372976E-12
3.1470590E+0	505.43708E-12	3.1470587E+0	-27.325175E-9	15.328268E-12	505.17152E-12	3.1470587E+0	-27.329197E-9	16.193559E-12
3.1647060E+0	506.29623E-12	3.1647060E+0	-27.323317E-9	16.851119E-12	506.28707E-12	3.1647060E+0	-27.321704E-9	16.259260E-12
3.1823530E+0	507.20528E-12	3.1823530E+0	-27.313522E-9	15.683163E-12	507.76905E-12	3.1823530E+0	-27.322288E-9	16.835304E-12
3.2000000E+0	507.54040E-12	3.2000000E+0	-27.299407E-9	15.242094E-12	507.40817E-12	3.2000000E+0	-27.328303E-9	15.113584E-12
3.2176471E+0	506.16827E-12	3.2176471E+0	-27.290582E-9	16.616817E-12	505.73284E-12	3.2176471E+0	-27.324672E-9	16.989469E-12
3.2352943E+0	505.26588E-12	3.2352941E+0	-27.290200E-9	16.526534E-12	504.57510E-12	3.2352941E+0	-27.313629E-9	15.726587E-12
3.2529414E+0	505.21887E-12	3.2529411E+0	-27.291868E-9	15.904148E-12	505.00309E-12	3.2529411E+0	-27.301153E-9	16.331027E-12
3.2705884E+0	506.12242E-12	3.2705882E+0	-27.290010E-9	15.252428E-12	505.80379E-12	3.2705882E+0	-27.295979E-9	16.022414E-12
3.2882354E+0	505.91686E-12	3.2882352E+0	-27.280251E-9	16.472214E-12	507.33262E-12	3.2882352E+0	-27.295277E-9	15.975509E-12
3.3058825E+0	506.98690E-12	3.3058825E+0	-27.266125E-9	16.556754E-12	506.73943E-12	3.3058825E+0	-27.294680E-9	16.563081E-12
3.3235295E+0	505.03923E-12	3.3235295E+0	-27.262343E-9	15.893103E-12	506.39332E-12	3.3235295E+0	-27.287513E-9	16.134935E-12
3.3411765E+0	505.17646E-12	3.3411765E+0	-27.261226E-9	16.327635E-12	505.22525E-12	3.3411765E+0	-27.276618E-9	17.411078E-12
3.3588238E+0	506.43256E-12	3.3588235E+0	-27.260009E-9	16.897034E-12	505.77775E-12	3.3588235E+0	-27.270303E-9	16.530397E-12
3.3764708E+0	505.83782E-12	3.3764706E+0	-27.254828E-9	16.576324E-12	506.45743E-12	3.3764706E+0	-27.265592E-9	16.316715E-12
3.3941178E+0	505.68355E-12	3.3941176E+0	-27.243040E-9	16.742026E-12	506.77729E-12	3.3941176E+0	-27.265505E-9	16.663181E-12
3.4117649E+0	506.21740E-12	3.4117646E+0	-27.229769E-9	16.419236E-12	505.60028E-12	3.4117646E+0	-27.264637E-9	17.254819E-12
3.4294119E+0	505.20410E-12	3.4294116E+0	-27.227840E-9	17.002042E-12	504.60525E-12	3.4294116E+0	-27.255876E-9	16.051768E-12
3.4470589E+0	504.30865E-12	3.4470589E+0	-27.229326E-9	17.680201E-12	505.30213E-12	3.4470589E+0	-27.246401E-9	16.390144E-12
3.4647059E+0	505.29858E-12	3.4647059E+0	-27.228440E-9	17.087241E-12	505.79990E-12	3.4647059E+0	-27.235936E-9	17.960104E-12
3.4823530E+0	506.02600E-12	3.4823530E+0	-27.217872E-9	16.836392E-12	506.62347E-12	3.4823530E+0	-27.230552E-9	17.774022E-12
3.5000002E+0	505.70731E-12	3.5000000E+0	-27.205530E-9	17.873947E-12	506.47841E-12	3.5000000E+0	-27.227479E-9	16.706114E-12
3.5176473E+0	505.00581E-12	3.5176470E+0	-27.196796E-9	16.790579E-12	507.10208E-12	3.5176470E+0	-27.222343E-9	17.344123E-12
3.5352943E+0	504.99810E-12	3.5352941E+0	-27.193353E-9	17.931507E-12	508.13070E-12	3.5352941E+0	-27.218174E-9	18.502585E-12
3.5529413E+0	504.70222E-12	3.5529411E+0	-27.192062E-9	16.970496E-12	506.04182E-12	3.5529411E+0	-27.214183E-9	17.421084E-12
3.5705884E+0	505.10152E-12	3.5705884E+0	-27.187252E-9	18.782982E-12	506.11165E-12	3.5705884E+0	-27.202354E-9	19.175800E-12
3.5882354E+0	505.19389E-12	3.5882354E+0	-27.178061E-9	18.188973E-12	507.30481E-12	3.5882354E+0	-27.191566E-9	18.437574E-12
3.6058824E+0	505.21232E-12	3.6058824E+0	-27.167031E-9	17.998150E-12	508.84902E-12	3.6058824E+0	-27.185623E-9	18.608263E-12
3.6235297E+0	505.71936E-12	3.6235294E+0	-27.159036E-9	19.284286E-12	506.90818E-12	3.6235294E+0	-27.183388E-9	20.086365E-12
3.6411767E+0	505.26938E-12	3.6411765E+0	-27.154144E-9	19.489969E-12	506.64600E-12	3.6411765E+0	-27.178622E-9	18.681556E-12
3.6588237E+0	505.18351E-12	3.6588235E+0	-27.149468E-9	19.736929E-12	507.11368E-12	3.6588235E+0	-27.169579E-9	20.324662E-12
3.6764708E+0	505.05661E-12	3.6764705E+0	-27.143214E-9	19.302527E-12	505.67761E-12	3.6764705E+0	-27.159620E-9	20.554737E-12
3.6941178E+0	505.13632E-12	3.6941175E+0	-27.133598E-9	20.907297E-12	506.91062E-12	3.6941175E+0	-27.151030E-9	20.985403E-12
3.7117648E+0	505.76382E-12	3.7117648E+0	-27.120356E-9	20.928552E-12	505.73207E-12	3.7117648E+0	-27.149738E-9	20.802823E-12
3.7294118E+0	505.13099E-12	3.7294118E+0	-27.111545E-9	20.954995E-12	505.68971E-12	3.7294118E+0	-27.145223E-9	21.778390E-12
3.7470589E+0	505.62116E-12	3.7470589E+0	-27.104525E-9	21.229312E-12	504.55579E-12	3.7470589E+0	-27.132550E-9	21.714991E-12
3.7647061E+0	506.46592E-12	3.7647059E+0	-27.098517E-9	22.788934E-12	504.27756E-12	3.7647059E+0	-27.118077E-9	22.606892E-12
3.7823532E+0	506.31216E-12	3.7823529E+0	-27.091620E-9	22.956904E-12	505.43297E-12	3.7823529E+0	-27.105992E-9	22.418621E-12
3.8000002E+0	506.42035E-12	3.8000000E+0	-27.080231E-9	23.180553E-12	505.65585E-12	3.8000000E+0	-27.102709E-9	23.654547E-12
3.8176472E+0	507.54617E-12	3.8176470E+0	-27.064388E-9	23.777678E-12	505.70792E-12	3.8176470E+0	-27.099507E-9	23.213018E-12
3.8352942E+0	506.86316E-12	3.8352940E+0	-27.053007E-9	24.706388E-12	506.35074E-12	3.8352940E+0	-27.089968E-9	23.852578E-12
3.8529413E+0	507.32452E-12	3.8529413E+0	-27.044607E-9	24.692273E-12	505.00271E-12	3.8529413E+0	-27.076327E-9	24.766838E-12
3.8705883E+0	507.28471E-12	3.8705883E+0	-27.038253E-9	25.747899E-12	504.92222E-12	3.8705883E+0	-27.058729E-9	25.206184E-12
3.8882356E+0	505.86235E-12	3.8882353E+0	-27.030154E-9	25.107756E-12	505.60217E-12	3.8882353E+0	-27.047292E-9	25.700201E-12
3.9058826E+0	505.09819E-12	3.9058824E+0	-27.016613E-9	26.749693E-12	505.66157E-12	3.9058824E+0	-27.044752E-9	27.282022E-12
3.9235296E+0	506.21574E-12	3.9235294E+0	-27.001573E-9	26.588926E-12	504.71149E-12	3.9235294E+0	-27.036760E-9	27.090673E-12
3.9411767E+0	505.21182E-12	3.9411764E+0	-26.989486E-9	26.663451E-12	504.76140E-12	3.9411764E+0	-27.021363E-9	27.299409E-12
3.9588237E+0	505.85980E-12	3.9588234E+0	-26.979476E-9	28.251530E-12	504.33246E-12	3.9588234E+0	-27.004008E-9	28.257808E-12
3.9764707E+0	505.01375E-12	3.9764705E+0	-26.969365E-9	28.329662E-12	505.95339E-12	3.9764705E+0	-26.987962E-9	27.913262E-12
3.9941177E+0	505.42354E-12	3.9941177E+0	-26.953947E-9	28.623336E-12	506.19198E-12	3.9941177E+0	-26.981656E-9	29.740359E-12
4.0117645E+0	505.03995E-12	4.0117645E+0	-26.939754E-9	29.480824E-12	506.45460E-12	4.0117645E+0	-26.974314E-9	29.700516E-12
4.0294123E+0	504.88086E-12	4.0294118E+0	-26.926536E-9	29.721694E-12	505.57014E-12	4.0294118E+0	-26.957496E-9	30.194618E-12
4.0470591E+0	504.92743E-12	4.0470591E+0	-26.915306E-9	30.400411E-12	506.31566E-12	4.0470591E+0	-26.936444E-9	30.852564E-12
4.0647058E+0	505.67234E-12	4.0647058E+0	-26.901896E-9	30.775819E-12	505.92430E-12	4.0647058E+0	-26.920269E-9	30.851890E-12
4.0823531E+0	506.00718E-12	4.0823531E+0	-26.886344E-9	31.382921E-12	505.64897E-12	4.0823531E+0	-26.908568E-9	31.806290E-12
4.1000004E+0	506.54203E-12	4.0999999E+0	-26.868399E-9	31.892648E-12	505.99375E-12	4.0999999E+0	-26.900215E-9	31.627478E-12
4.1176472E+0	506.28429E-12	4.1176472E+0	-26.852220E-9	31.709944E-12	506.11959E-12	4.1176472E+0	-26.887692E-9	32.475155E-12
4.1352940E+0	506.01728E-12	4.1352940E+0	-26.834870E-9	31.904805E-12	505.20849E-12	4.1352940E+0	-26.869884E-9	31.710270E-12
4.1529412E+0	505.67656E-12	4.1529412E+0	-26.820649E-9	32.051237E-12	505.83282E-12	4.1529412E+0	-26.850158E-9	33.405355E-12
4.1705885E+0	505.48804E-12	4.1705880E+0	-26.806703E-9	33.370706E-12	506.36434E-12	4.1705880E+0	-26.832753E-9	32.099282E-12
4.1882353E+0	505.93846E-12	4.1882353E+0	-26.792565E-9	33.048321E-12	505.71175E-12	4.1882353E+0	-26.817617E-9	33.748278E-12
4.2058825E+0	506.07113E-12	4.2058825E+0	-26.778050E-9	33.584659E-12	505.29392E-12	4.2058825E+0	-26.805012E-9	33.163597E-12
4.2235298E+0	506.37655E-12	4.2235293E+0	-26.759915E-9	33.067982E-12	505.00132E-12	4.2235293E+0	-26.790458E-9	33.541357E-12
4.2411766E+0	507.21927E-12	4.2411766E+0	-26.736867E-9	33.641371E-12	505.06360E-12	4.2411766E+0	-26.772163E-9	33.535359E-12
4.2588234E+0	505.88117E-12	4.2588234E+0	-26.721329E-9	33.818923E-12	505.31890E-12	4.2588234E+0	-26.755590E-9	33.850846E-12
4.2764707E+0	505.82039E-12	4.2764707E+0	-26.706241E-9	33.765088E-12	504.45825E-12	4.2764707E+0	-26.737077E-9	34.722378E-12
4.2941179E+0	505.71919E-12	4.2941175E+0	-26.690586E-9	33.836340E-12	505.43963E-12	4.2941175E+0	-26.715966E-9	33.833738E-12
4.3117647E+0	505.52779E-12	4.3117647E+0	-26.673883E-9	34.546466E-12	505.66595E-12	4.3117647E+0	-26.700326E-9	34.863040E-12
4.3294120E+0	505.76482E-12	4.3294120E+0	-26.654964E-9	34.326403E-12	506.28424E-12	4.3294120E+0	-26.686294E-9	34.462367E-12
4.3470592E+0	505.82305E-12	4.3470588E+0	-26.637000E-9	35.413571E-12	505.17296E-12	4.3470588E+0	-26.669140E-9	36.222390E-12
4.3647060E+0	505.38584E-12	4.3647060E+0	-26.620040E-9	35.123664E-12	505.28071E-12	4.3647060E+0	-26.647163E-9	35.677572E-12
4.3823528E+0	505.60711E-12	4.3823528E+0	-26.600034E-9	35.974237E-12	505.01847E-12	4.3823528E+0	-26.623683E-9	36.318743E-12
4.4000001E+0	505.80368E-12	4.4000001E+0	-26.579066E-9	36.049334E-12	505.89355E-12	4.4000001E+0	-26.602910E-9	36.789165E-12
4.4176474E+0	505.76804E-12	4.4176469E+0	-26.556425E-9	37.236696E-12	506.68486E-12	4.4176469E+0	-26.589975E-9	37.545526E-12
4.4352942E+0	505.52235E-12	4.4352942E+0	-26.538457E-9	37.513131E-12	506.69297E-12	4.4352942E+0	-26.573602E-9	37.671651E-12
4.4529414E+0	505.54988E-12	4.4529409E+0	-26.520039E-9	38.622539E-12	505.88045E-12	4.4529409E+0	-26.550456E-9	38.687362E-12
4.4705887E+0	505.78031E-12	4.4705882E+0	-26.500082E-9	38.961265E-12	504.59853E-12	4.4705882E+0	-26.520459E-9	39.793970E-12
4.4882355E+0	505.79485E-12	4.4882355E+0	-26.478345E-9	39.802533E-12	504.90451E-12	4.4882355E+0	-26.494325E-9	39.964160E-12
4.5058827E+0	506.24910E-12	4.5058823E+0	-26.453016E-9	39.916619E-12	505.83038E-12	4.5058823E+0	-26.475025E-9	41.110289E-12
4.5235295E+0	506.13863E-12	4.5235295E+0	-26.427912E-9	39.983315E-12	505.54316E-12	4.5235295E+0	-26.460951E-9	40.300811E-12
4.5411768E+0	505.87468E-12	4.5411763E+0	-26.405017E-9	39.446599E-12	504.87664E-12	4.5411763E+0	-26.440278E-9	39.461195E-12
4.5588236E+0	505.77925E-12	4.5588236E+0	-26.382981E-9	39.025696E-12	504.74125E-12	4.5588236E+0	-26.410810E-9	39.849169E-12
4.5764709E+0	505.58424E-12	4.5764704E+0	-26.362832E-9	38.306511E-12	506.35962E-12	4.5764704E+0	-26.382150E-9	38.230474E-12
4.5941176E+0	505.50930E-12	4.5941176E+0	-26.342354E-9	37.087240E-12	505.60256E-12	4.5941176E+0	-26.359961E-9	36.743227E-12
4.6117649E+0	505.81661E-12	4.6117649E+0	-26.320802E-9	35.351919E-12	505.71786E-12	4.6117649E+0	-26.343143E-9	35.570942E-12
4.6294122E+0	505.71031E-12	4.6294117E+0	-26.300643E-9	33.374779E-12	505.01464E-12	4.6294117E+0	-26.328118E-9	33.981928E-12
4.6470590E+0	505.23308E-12	4.6470590E+0	-26.285996E-9	31.758412E-12	504.77111E-12	4.6470590E+0	-26.308340E-9	32.352981E-12
4.6647062E+0	504.99077E-12	4.6647058E+0	-26.271195E-9	30.341084E-12	505.17746E-12	4.6647058E+0	-26.288795E-9	30.642686E-12
4.6823530E+0	505.65735E-12	4.6823530E+0	-26.253540E-9	29.085942E-12	505.02241E-12	4.6823530E+0	-26.271161E-9	29.414731E-12
4.7000003E+0	505.46561E-12	4.6999998E+0	-26.234876E-9	28.146282E-12	505.66235E-12	4.6999998E+0	-26.251145E-9	28.348468E-12
4.7176471E+0	505.01436E-12	4.7176471E+0	-26.217798E-9	26.479749E-12	505.14076E-12	4.7176471E+0	-26.238023E-9	27.084276E-12
4.7352943E+0	504.79576E-12	4.7352943E+0	-26.207390E-9	25.175195E-12	504.65154E-12	4.7352943E+0	-26.225731E-9	25.743168E-12
4.7529416E+0	504.77422E-12	4.7529411E+0	-26.196446E-9	25.176985E-12	505.18789E-12	4.7529411E+0	-26.214614E-9	25.080356E-12
4.7705884E+0	505.02952E-12	4.7705884E+0	-26.185274E-9	23.187542E-12	505.36447E-12	4.7705884E+0	-26.199933E-9	24.387593E-12
4.7882357E+0	505.43991E-12	4.7882352E+0	-26.172581E-9	23.648555E-12	504.23821E-12	4.7882352E+0	-26.184095E-9	22.845175E-12
4.8058825E+0	505.89116E-12	4.8058825E+0	-26.159517E-9	22.663899E-12	505.01231E-12	4.8058825E+0	-26.167040E-9	22.542877E-12
4.8235297E+0	505.98492E-12	4.8235292E+0	-26.147617E-9	21.108315E-12	505.28254E-12	4.8235292E+0	-26.158904E-9	22.199182E-12
4.8411765E+0	505.10124E-12	4.8411765E+0	-26.138482E-9	21.462332E-12	506.01251E-12	4.8411765E+0	-26.150733E-9	20.907409E-12
4.8588238E+0	505.89261E-12	4.8588233E+0	-26.125861E-9	20.369650E-12	504.72926E-12	4.8588233E+0	-26.142459E-9	20.691325E-12
4.8764706E+0	505.18306E-12	4.8764706E+0	-26.117664E-9	20.031175E-12	504.86337E-12	4.8764706E+0	-26.129046E-9	20.471983E-12
4.8941178E+0	505.62005E-12	4.8941178E+0	-26.108241E-9	19.118032E-12	504.21356E-12	4.8941178E+0	-26.115854E-9	19.016460E-12
4.9117651E+0	505.08592E-12	4.9117646E+0	-26.101629E-9	19.280478E-12	505.95195E-12	4.9117646E+0	-26.104470E-9	19.259400E-12
4.9294119E+0	505.59973E-12	4.9294119E+0	-26.094165E-9	18.472144E-12	505.97226E-12	4.9294119E+0	-26.098055E-9	18.343754E-12
4.9470592E+0	505.95533E-12	4.9470587E+0	-26.083528E-9	18.193462E-12	506.34114E-12	4.9470587E+0	-26.086365E-9	18.260622E-12
4.9647059E+0	505.59579E-12	4.9647059E+0	-26.072518E-9	16.060412E-12	505.66884E-12	4.9647059E+0	-26.077281E-9	18.201624E-12
4.9823532E+0	505.01225E-12	4.9823527E+0	-26.067509E-9	17.388341E-12	506.74004E-12	4.9823527E+0	-26.066463E-9	17.169790E-12
5.0000000E+0	506.84618E-12	5.0000000E+0	-26.056609E-9	17.170688E-12	506.24149E-12	5.0000000E+0	-26.057592E-9	16.706119E-12
