3.0235295E+0	505.97104E-12	3.0235295E+0	-27.374725E-9	16.767530E-12	505.80895E-12	3.0235295E+0	-27.398118E-9	15.015990E-12
3.0411766E+0	504.69989E-12	3.0411766E+0	-27.373757E-9	15.618083E-12	507.20012E-12	3.0411766E+0	-27.394233E-9	15.898975E-12
3.0588236E+0	504.26041E-12	3.0588236E+0	-27.378604E-9	15.299094E-12	506.18970E-12	3.0588236E+0	-27.389545E-9	16.094986E-12
3.0764706E+0	506.07596E-12	3.0764706E+0	-27.373657E-9	16.493983E-12	507.19862E-12	3.0764706E+0	-27.379958E-9	15.952174E-12
3.0941179E+0	506.40120E-12	3.0941176E+0	-27.362763E-9	14.954617E-12	507.98671E-12	3.0941176E+0	-27.373375E-9	15.846224E-12
3.1117649E+0	506.94826E-12	3.1117647E+0	-27.356290E-9	15.189683E-12	506.82575E-12	3.1117647E+0	-27.373629E-9	16.682248E-12
3.1294119E+0	508.84519E-12	3.1294117E+0	-27.346196E-9	15.231396E-12	506.54098E-12	3.1294117E+0	-27.372971E-9	16.085897E-12
3.1470590E+0	509.64727E-12	3.1470587E+0	-27.342029E-9	16.374624E-12	505.70176E-12	3.1470587E+0	-27.369477E-9	15.291988E-12
3.1647060E+0	507.69638E-12	3.1647060E+0	-27.341395E-9	15.275885E-12	504.78005E-12	3.1647060E+0	-27.362564E-9	16.341789E-12
3.1823530E+0	509.89030E-12	3.1823530E+0	-27.332867E-9	15.710004E-12	505.49370E-12	3.1823530E+0	-27.352451E-9	15.143161E-12
3.2000000E+0	506.79827E-12	3.2000000E+0	-27.328985E-9	15.752349E-12	506.08995E-12	3.2000000E+0	-27.346458E-9	15.819342E-12
3.2176471E+0	507.22265E-12	3.2176471E+0	-27.325411E-9	15.210650E-12	506.50667E-12	3.2176471E+0	-27.342566E-9	15.266340E-12
3.2352943E+0	506.52688E-12	3.2352941E+0	-27.322677E-9	16.415737E-12	505.88073E-12	3.2352941E+0	-27.340691E-9	16.172411E-12
3.2529414E+0	505.83904E-12	3.2529411E+0	-27.321791E-9	15.137286E-12	507.29415E-12	3.2529411E+0	-27.334512E-9	15.197241E-12
3.2705884E+0	506.35990E-12	3.2705882E+0	-27.315735E-9	16.526426E-12	505.50103E-12	3.2705882E+0	-27.332518E-9	15.866052E-12
3.2882354E+0	505.92480E-12	3.2882352E+0	-27.303406E-9	15.331349E-12	505.78269E-12	3.2882352E+0	-27.326658E-9	15.957314E-12
3.3058825E+0	506.18831E-12	3.3058825E+0	-27.295760E-9	15.655118E-12	505.34188E-12	3.3058825E+0	-27.320842E-9	16.346220E-12
3.3235295E+0	505.16408E-12	3.3235295E+0	-27.292316E-9	16.735259E-12	507.04813E-12	3.3235295E+0	-27.312291E-9	15.296698E-12
3.3411765E+0	505.08925E-12	3.3411765E+0	-27.290907E-9	15.634787E-12	506.74731E-12	3.3411765E+0	-27.307545E-9	16.662996E-12
3.3588238E+0	504.88436E-12	3.3588235E+0	-27.292138E-9	15.787833E-12	507.37353E-12	3.3588235E+0	-27.303322E-9	16.463985E-12
3.3764708E+0	507.06517E-12	3.3764706E+0	-27.281921E-9	16.062330E-12	507.86336E-12	3.3764706E+0	-27.296657E-9	15.784058E-12
3.3941178E+0	506.78639E-12	3.3941176E+0	-27.272554E-9	16.446077E-12	508.56580E-12	3.3941176E+0	-27.292554E-9	16.219923E-12
3.4117649E+0	507.22332E-12	3.4117646E+0	-27.264827E-9	17.132509E-12	508.84635E-12	3.4117646E+0	-27.286232E-9	16.991908E-12
3.4294119E+0	507.92809E-12	3.4294116E+0	-27.258727E-9	17.243500E-12	506.38499E-12	3.4294116E+0	-27.284047E-9	15.946152E-12
3.4470589E+0	506.59199E-12	3.4470589E+0	-27.256711E-9	16.075759E-12	506.66810E-12	3.4470589E+0	-27.277705E-9	16.654639E-12
3.4647059E+0	507.32230E-12	3.4647059E+0	-27.251380E-9	16.820581E-12	506.34280E-12	3.4647059E+0	-27.271563E-9	17.395266E-12
3.4823530E+0	508.18066E-12	3.4823530E+0	-27.240798E-9	16.181594E-12	506.75830E-12	3.4823530E+0	-27.264536E-9	16.566241E-12
3.5000002E+0	506.24271E-12	3.5000000E+0	-27.237238E-9	16.569780E-12	507.11646E-12	3.5000000E+0	-27.259155E-9	17.100911E-12
3.5176473E+0	506.74076E-12	3.5176470E+0	-27.233577E-9	18.026153E-12	507.50193E-12	3.5176470E+0	-27.253915E-9	17.093731E-12
3.5352943E+0	505.65280E-12	3.5352941E+0	-27.229316E-9	17.539050E-12	505.66973E-12	3.5352941E+0	-27.250225E-9	17.368279E-12
3.5529413E+0	506.69191E-12	3.5529411E+0	-27.224269E-9	17.162376E-12	505.72574E-12	3.5529411E+0	-27.244425E-9	18.550255E-12
3.5705884E+0	506.32154E-12	3.5705884E+0	-27.215172E-9	18.102866E-12	505.71008E-12	3.5705884E+0	-27.237974E-9	18.474311E-12
3.5882354E+0	505.47772E-12	3.5882354E+0	-27.204138E-9	17.917324E-12	505.37968E-12	3.5882354E+0	-27.231163E-9	18.399409E-12
3.6058824E+0	506.61192E-12	3.6058824E+0	-27.196792E-9	17.907547E-12	505.03596E-12	3.6058824E+0	-27.224194E-9	18.835784E-12
3.6235297E+0	506.25709E-12	3.6235294E+0	-27.190550E-9	19.400662E-12	504.48490E-12	3.6235294E+0	-27.217377E-9	19.102119E-12
3.6411767E+0	505.33228E-12	3.6411765E+0	-27.188364E-9	19.325524E-12	505.00615E-12	3.6411765E+0	-27.211730E-9	18.499324E-12
3.6588237E+0	505.68022E-12	3.6588235E+0	-27.184237E-9	19.680381E-12	505.79546E-12	3.6588235E+0	-27.204734E-9	20.470776E-12
3.6764708E+0	506.60576E-12	3.6764705E+0	-27.174611E-9	19.535455E-12	505.19361E-12	3.6764705E+0	-27.197270E-9	19.490239E-12
3.6941178E+0	506.35457E-12	3.6941175E+0	-27.164123E-9	20.966579E-12	504.95536E-12	3.6941175E+0	-27.189435E-9	20.844736E-12
3.7117648E+0	505.90082E-12	3.7117648E+0	-27.152923E-9	20.664028E-12	504.37915E-12	3.7117648E+0	-27.180155E-9	21.351688E-12
3.7294118E+0	505.03385E-12	3.7294118E+0	-27.143212E-9	21.141906E-12	505.51791E-12	3.7294118E+0	-27.171914E-9	22.142512E-12
3.7470589E+0	505.39972E-12	3.7470589E+0	-27.137588E-9	21.925944E-12	504.83134E-12	3.7470589E+0	-27.165777E-9	21.627861E-12
3.7647061E+0	506.74287E-12	3.7647059E+0	-27.131737E-9	21.717326E-12	504.87420E-12	3.7647059E+0	-27.156348E-9	22.881315E-12
3.7823532E+0	507.22010E-12	3.7823529E+0	-27.122166E-9	23.316063E-12	504.94786E-12	3.7823529E+0	-27.146685E-9	22.900501E-12
3.8000002E+0	507.61823E-12	3.8000000E+0	-27.111119E-9	23.289220E-12	504.97861E-12	3.8000000E+0	-27.137910E-9	22.816551E-12
3.8176472E+0	507.50854E-12	3.8176470E+0	-27.097581E-9	23.671032E-12	504.86532E-12	3.8176470E+0	-27.128907E-9	24.009180E-12
3.8352942E+0	506.09805E-12	3.8352940E+0	-27.089488E-9	24.285714E-12	504.67636E-12	3.8352940E+0	-27.119853E-9	24.068202E-12
3.8529413E+0	505.38396E-12	3.8529413E+0	-27.084452E-9	24.973107E-12	504.99732E-12	3.8529413E+0	-27.107852E-9	25.241533E-12
3.8705883E+0	505.49703E-12	3.8705883E+0	-27.074140E-9	25.052032E-12	505.54155E-12	3.8705883E+0	-27.094879E-9	25.570311E-12
3.8882356E+0	505.85097E-12	3.8882353E+0	-27.060265E-9	26.215320E-12	506.08284E-12	3.8882353E+0	-27.086843E-9	25.801845E-12
3.9058826E+0	505.75572E-12	3.9058824E+0	-27.043187E-9	26.842445E-12	505.19972E-12	3.9058824E+0	-27.078823E-9	27.382948E-12
3.9235296E+0	504.62867E-12	3.9235294E+0	-27.032176E-9	27.447518E-12	504.64422E-12	3.9235294E+0	-27.066587E-9	26.564691E-12
3.9411767E+0	505.27443E-12	3.9411764E+0	-27.025653E-9	27.413800E-12	505.33749E-12	3.9411764E+0	-27.050080E-9	28.101488E-12
3.9588237E+0	506.27125E-12	3.9588234E+0	-27.016213E-9	28.551857E-12	504.84616E-12	3.9588234E+0	-27.035703E-9	29.290903E-12
3.9764707E+0	506.41191E-12	3.9764705E+0	-27.003450E-9	28.782574E-12	505.59085E-12	3.9764705E+0	-27.023301E-9	28.898901E-12
3.9941177E+0	506.64312E-12	3.9941177E+0	-26.986953E-9	29.792235E-12	505.20305E-12	3.9941177E+0	-27.016206E-9	28.997114E-12
4.0117645E+0	506.39731E-12	4.0117645E+0	-26.966276E-9	29.504500E-12	505.45618E-12	4.0117645E+0	-27.005489E-9	31.089822E-12
4.0294123E+0	506.11154E-12	4.0294118E+0	-26.950017E-9	31.360019E-12	504.61424E-12	4.0294118E+0	-26.990179E-9	30.605140E-12
4.0470591E+0	505.56742E-12	4.0470591E+0	-26.940089E-9	31.239133E-12	504.55706E-12	4.0470591E+0	-26.972272E-9	31.407096E-12
4.0647058E+0	505.83171E-12	4.0647058E+0	-26.929833E-9	31.288500E-12	505.29908E-12	4.0647058E+0	-26.954762E-9	31.062580E-12
4.0823531E+0	505.80345E-12	4.0823531E+0	-26.919594E-9	31.489950E-12	505.72646E-12	4.0823531E+0	-26.941047E-9	32.454029E-12
4.1000004E+0	506.32321E-12	4.0999999E+0	-26.902770E-9	32.712669E-12	505.91004E-12	4.0999999E+0	-26.928994E-9	32.496641E-12
4.1176472E+0	505.79074E-12	4.1176472E+0	-26.881514E-9	33.278481E-12	505.33111E-12	4.1176472E+0	-26.915098E-9	32.365551E-12
4.1352940E+0	505.91170E-12	4.1352940E+0	-26.863024E-9	32.103632E-12	505.15309E-12	4.1352940E+0	-26.898238E-9	33.759183E-12
4.1529412E+0	505.15425E-12	4.1529412E+0	-26.849385E-9	32.981881E-12	505.01875E-12	4.1529412E+0	-26.881303E-9	32.557703E-12
4.1705885E+0	505.14942E-12	4.1705880E+0	-26.836402E-9	32.733833E-12	504.92310E-12	4.1705880E+0	-26.865262E-9	32.429372E-12
4.1882353E+0	505.48776E-12	4.1882353E+0	-26.823114E-9	33.219417E-12	505.01625E-12	4.1882353E+0	-26.849550E-9	32.911045E-12
4.2058825E+0	505.94390E-12	4.2058825E+0	-26.802626E-9	32.664468E-12	504.97234E-12	4.2058825E+0	-26.834982E-9	33.711547E-12
4.2235298E+0	505.87545E-12	4.2235293E+0	-26.783894E-9	33.973015E-12	505.12039E-12	4.2235293E+0	-26.817881E-9	34.079607E-12
4.2411766E+0	505.36253E-12	4.2411766E+0	-26.768531E-9	32.913904E-12	504.91622E-12	4.2411766E+0	-26.799333E-9	33.551908E-12
4.2588234E+0	505.88189E-12	4.2588234E+0	-26.755492E-9	33.570660E-12	504.88941E-12	4.2588234E+0	-26.780762E-9	33.525006E-12
4.2764707E+0	505.35032E-12	4.2764707E+0	-26.743088E-9	33.139266E-12	505.40822E-12	4.2764707E+0	-26.763303E-9	34.121067E-12
4.2941179E+0	506.49540E-12	4.2941175E+0	-26.723091E-9	33.582900E-12	505.52734E-12	4.2941175E+0	-26.748753E-9	34.220671E-12
4.3117647E+0	506.42113E-12	4.3117647E+0	-26.699734E-9	34.100087E-12	505.13438E-12	4.3117647E+0	-26.734531E-9	33.258080E-12
4.3294120E+0	506.22523E-12	4.3294120E+0	-26.679388E-9	34.055439E-12	505.00049E-12	4.3294120E+0	-26.717576E-9	34.230518E-12
4.3470592E+0	505.62243E-12	4.3470588E+0	-26.662279E-9	34.415113E-12	504.68713E-12	4.3470588E+0	-26.696538E-9	35.027571E-12
4.3647060E+0	504.99221E-12	4.3647060E+0	-26.649804E-9	35.034229E-12	504.68879E-12	4.3647060E+0	-26.676004E-9	35.208395E-12
4.3823528E+0	505.44086E-12	4.3823528E+0	-26.638258E-9	35.450174E-12	505.24979E-12	4.3823528E+0	-26.656274E-9	35.358341E-12
4.4000001E+0	506.24871E-12	4.4000001E+0	-26.617391E-9	35.588657E-12	505.24318E-12	4.4000001E+0	-26.639420E-9	35.771178E-12
4.4176474E+0	506.74970E-12	4.4176469E+0	-26.591826E-9	36.928054E-12	505.40061E-12	4.4176469E+0	-26.622226E-9	36.849256E-12
4.4352942E+0	506.82714E-12	4.4352942E+0	-26.566465E-9	38.070071E-12	504.56872E-12	4.4352942E+0	-26.600834E-9	38.496716E-12
4.4529414E+0	506.66638E-12	4.4529409E+0	-26.545198E-9	38.148543E-12	504.58782E-12	4.4529409E+0	-26.577693E-9	38.495769E-12
4.4705887E+0	505.82494E-12	4.4705882E+0	-26.527349E-9	40.030132E-12	504.88408E-12	4.4705882E+0	-26.555307E-9	39.418500E-12
4.4882355E+0	506.79622E-12	4.4882355E+0	-26.508534E-9	39.961749E-12	504.82940E-12	4.4882355E+0	-26.534499E-9	40.274627E-12
4.5058827E+0	506.50767E-12	4.5058823E+0	-26.484697E-9	40.988758E-12	504.96846E-12	4.5058823E+0	-26.513497E-9	41.155811E-12
4.5235295E+0	506.39437E-12	4.5235295E+0	-26.458981E-9	40.873551E-12	504.89157E-12	4.5235295E+0	-26.489438E-9	41.192355E-12
4.5411768E+0	505.72185E-12	4.5411763E+0	-26.434732E-9	40.781798E-12	504.65415E-12	4.5411763E+0	-26.463823E-9	40.802018E-12
4.5588236E+0	506.12037E-12	4.5588236E+0	-26.412556E-9	40.211508E-12	504.63816E-12	4.5588236E+0	-26.436838E-9	40.825704E-12
4.5764709E+0	505.29864E-12	4.5764704E+0	-26.393648E-9	38.897663E-12	505.25983E-12	4.5764704E+0	-26.412744E-9	39.640680E-12
4.5941176E+0	506.26503E-12	4.5941176E+0	-26.370593E-9	37.862956E-12	505.44968E-12	4.5941176E+0	-26.394114E-9	37.153697E-12
4.6117649E+0	505.80662E-12	4.6117649E+0	-26.347321E-9	35.957837E-12	504.80048E-12	4.6117649E+0	-26.376819E-9	36.652726E-12
4.6294122E+0	506.26381E-12	4.6294117E+0	-26.324059E-9	34.232141E-12	504.65554E-12	4.6294117E+0	-26.356295E-9	34.554228E-12
4.6470590E+0	505.67173E-12	4.6470590E+0	-26.306692E-9	32.163133E-12	505.27493E-12	4.6470590E+0	-26.332563E-9	33.293517E-12
4.6647062E+0	505.26605E-12	4.6647058E+0	-26.293998E-9	30.967798E-12	504.35084E-12	4.6647058E+0	-26.311794E-9	31.543927E-12
4.6823530E+0	505.60423E-12	4.6823530E+0	-26.280924E-9	29.319398E-12	504.86876E-12	4.6823530E+0	-26.292966E-9	29.660625E-12
4.7000003E+0	506.16045E-12	4.6999998E+0	-26.263949E-9	28.199224E-12	504.80065E-12	4.6999998E+0	-26.279924E-9	28.856102E-12
4.7176471E+0	506.23050E-12	4.7176471E+0	-26.245949E-9	27.615630E-12	505.28448E-12	4.7176471E+0	-26.267346E-9	27.227024E-12
4.7352943E+0	505.76837E-12	4.7352943E+0	-26.229348E-9	25.405154E-12	504.87003E-12	4.7352943E+0	-26.253021E-9	26.314038E-12
4.7529416E+0	505.08070E-12	4.7529411E+0	-26.217492E-9	25.144586E-12	504.93026E-12	4.7529411E+0	-26.236425E-9	24.710060E-12
4.7705884E+0	504.80164E-12	4.7705884E+0	-26.208159E-9	23.747856E-12	505.15153E-12	4.7705884E+0	-26.221581E-9	24.560173E-12
4.7882357E+0	504.48851E-12	4.7882352E+0	-26.199151E-9	22.671360E-12	506.18859E-12	4.7882352E+0	-26.208893E-9	22.936070E-12
4.8058825E+0	505.03268E-12	4.8058825E+0	-26.188973E-9	21.685907E-12	506.35895E-12	4.8058825E+0	-26.199972E-9	22.263488E-12
4.8235297E+0	505.35437E-12	4.8235292E+0	-26.176780E-9	21.393838E-12	505.60089E-12	4.8235292E+0	-26.188397E-9	21.668726E-12
4.8411765E+0	505.75244E-12	4.8411765E+0	-26.163256E-9	20.294186E-12	504.87742E-12	4.8411765E+0	-26.174170E-9	20.686144E-12
4.8588238E+0	504.92976E-12	4.8588233E+0	-26.153394E-9	20.206363E-12	505.39078E-12	4.8588233E+0	-26.159965E-9	20.983994E-12
4.8764706E+0	505.45201E-12	4.8764706E+0	-26.142494E-9	19.443128E-12	505.63348E-12	4.8764706E+0	-26.150691E-9	19.576524E-12
4.8941178E+0	504.49117E-12	4.8941178E+0	-26.137480E-9	18.717559E-12	506.13641E-12	4.8941178E+0	-26.145157E-9	19.851551E-12
4.9117651E+0	505.06421E-12	4.9117646E+0	-26.128543E-9	18.845437E-12	505.63631E-12	4.9117646E+0	-26.140318E-9	18.973101E-12
4.9294119E+0	504.84089E-12	4.9294119E+0	-26.117805E-9	17.949590E-12	504.66636E-12	4.9294119E+0	-26.129525E-9	17.612606E-12
4.9470592E+0	505.22669E-12	4.9470587E+0	-26.107678E-9	17.757391E-12	504.42556E-12	4.9470587E+0	-26.113504E-9	17.993005E-12
4.9647059E+0	506.01195E-12	4.9647059E+0	-26.099750E-9	17.723505E-12	505.63193E-12	4.9647059E+0	-26.097641E-9	17.674459E-12
4.9823532E+0	509.11081E-12	4.9823527E+0	-26.091481E-9	17.531272E-12	506.59510E-12	4.9823527E+0	-26.088779E-9	16.846686E-12
5.0000000E+0	508.90198E-12	5.0000000E+0	-26.087378E-9	15.703988E-12	507.63671E-12	5.0000000E+0	-26.085116E-9	16.871414E-12
