3.0235295E+0	508.88260E-12	3.0235295E+0	-26.849404E-9	20.153308E-12	506.07085E-12	3.0235295E+0	-26.872991E-9	20.717362E-12
3.0411766E+0	506.96941E-12	3.0411766E+0	-26.841048E-9	19.374309E-12	506.10138E-12	3.0411766E+0	-26.865001E-9	19.974789E-12
3.0588236E+0	506.15101E-12	3.0588236E+0	-26.835570E-9	17.662783E-12	505.90893E-12	3.0588236E+0	-26.858261E-9	18.381753E-12
3.0764706E+0	507.74501E-12	3.0764706E+0	-26.834231E-9	16.224322E-12	505.63032E-12	3.0764706E+0	-26.854771E-9	16.853165E-12
3.0941179E+0	507.90888E-12	3.0941176E+0	-26.830216E-9	16.626126E-12	505.28387E-12	3.0941176E+0	-26.851863E-9	14.851375E-12
3.1117649E+0	508.16545E-12	3.1117647E+0	-26.822685E-9	13.905369E-12	505.77070E-12	3.1117647E+0	-26.847861E-9	15.168714E-12
3.1294119E+0	506.44255E-12	3.1294117E+0	-26.812446E-9	14.000107E-12	507.41517E-12	3.1294117E+0	-26.841676E-9	13.496337E-12
3.1470590E+0	506.07007E-12	3.1470587E+0	-26.807470E-9	14.101404E-12	505.20133E-12	3.1470587E+0	-26.837078E-9	13.025438E-12
3.1647060E+0	504.88380E-12	3.1647060E+0	-26.808950E-9	12.135677E-12	505.81600E-12	3.1647060E+0	-26.826775E-9	13.528710E-12
3.1823530E+0	505.34205E-12	3.1823530E+0	-26.811186E-9	11.795926E-12	506.25176E-12	3.1823530E+0	-26.822420E-9	12.046350E-12
3.2000000E+0	506.51366E-12	3.2000000E+0	-26.808452E-9	12.090507E-12	506.95204E-12	3.2000000E+0	-26.821240E-9	12.336488E-12
3.2176471E+0	506.02778E-12	3.2176471E+0	-26.800496E-9	11.993559E-12	506.60348E-12	3.2176471E+0	-26.820924E-9	11.073126E-12
3.2352943E+0	505.74123E-12	3.2352941E+0	-26.791385E-9	10.450506E-12	505.17945E-12	3.2352941E+0	-26.819626E-9	11.838628E-12
3.2529414E+0	504.79343E-12	3.2529411E+0	-26.788438E-9	11.531785E-12	506.18176E-12	3.2529411E+0	-26.812987E-9	11.167638E-12
3.2705884E+0	504.79093E-12	3.2705882E+0	-26.789154E-9	11.513607E-12	506.35984E-12	3.2705882E+0	-26.808873E-9	11.401193E-12
3.2882354E+0	505.54383E-12	3.2882352E+0	-26.787797E-9	10.681954E-12	506.67920E-12	3.2882352E+0	-26.805139E-9	11.618173E-12
3.3058825E+0	506.06902E-12	3.3058825E+0	-26.785781E-9	10.918711E-12	507.05751E-12	3.3058825E+0	-26.802752E-9	11.297506E-12
3.3235295E+0	506.30916E-12	3.3235295E+0	-26.779960E-9	11.277938E-12	506.77795E-12	3.3235295E+0	-26.797871E-9	11.469936E-12
3.3411765E+0	505.15742E-12	3.3411765E+0	-26.774611E-9	10.583024E-12	506.64223E-12	3.3411765E+0	-26.793689E-9	11.002887E-12
3.3588238E+0	504.72665E-12	3.3588235E+0	-26.771660E-9	10.760398E-12	505.71208E-12	3.3588235E+0	-26.791039E-9	10.700733E-12
3.3764708E+0	505.32539E-12	3.3764706E+0	-26.769856E-9	11.543108E-12	505.41488E-12	3.3764706E+0	-26.789301E-9	11.926813E-12
3.3941178E+0	505.38362E-12	3.3941176E+0	-26.768378E-9	10.767586E-12	506.47225E-12	3.3941176E+0	-26.787559E-9	11.667975E-12
3.4117649E+0	505.81439E-12	3.4117646E+0	-26.764345E-9	10.716783E-12	506.53848E-12	3.4117646E+0	-26.784869E-9	11.032732E-12
3.4294119E+0	505.97171E-12	3.4294116E+0	-26.757888E-9	10.404100E-12	506.37466E-12	3.4294116E+0	-26.779947E-9	11.230774E-12
3.4470589E+0	504.86465E-12	3.4470589E+0	-26.753991E-9	11.110333E-12	506.40464E-12	3.4470589E+0	-26.774678E-9	11.135847E-12
3.4647059E+0	504.61080E-12	3.4647059E+0	-26.753025E-9	10.507212E-12	506.00274E-12	3.4647059E+0	-26.770660E-9	10.610544E-12
3.4823530E+0	504.40752E-12	3.4823530E+0	-26.753227E-9	11.213816E-12	505.43353E-12	3.4823530E+0	-26.768534E-9	10.380420E-12
3.5000002E+0	504.98178E-12	3.5000000E+0	-26.752062E-9	10.326743E-12	505.33788E-12	3.5000000E+0	-26.766834E-9	11.298694E-12
3.5176473E+0	505.78114E-12	3.5176470E+0	-26.747218E-9	10.814696E-12	505.71736E-12	3.5176470E+0	-26.764896E-9	11.138999E-12
3.5352943E+0	505.72774E-12	3.5352941E+0	-26.739119E-9	9.9786646E-12	506.74231E-12	3.5352941E+0	-26.762457E-9	10.575624E-12
3.5529413E+0	504.71338E-12	3.5529411E+0	-26.733709E-9	10.924289E-12	507.86425E-12	3.5529411E+0	-26.757879E-9	10.116557E-12
3.5705884E+0	504.67985E-12	3.5705884E+0	-26.732675E-9	10.570624E-12	508.28780E-12	3.5705884E+0	-26.751108E-9	11.831554E-12
3.5882354E+0	504.07450E-12	3.5882354E+0	-26.734712E-9	10.010287E-12	508.10622E-12	3.5882354E+0	-26.746561E-9	9.7860461E-12
3.6058824E+0	504.71416E-12	3.6058824E+0	-26.734361E-9	11.205424E-12	506.39515E-12	3.6058824E+0	-26.745509E-9	10.517459E-12
3.6235297E+0	505.21176E-12	3.6235294E+0	-26.729804E-9	9.8731960E-12	505.85519E-12	3.6235294E+0	-26.746042E-9	10.203578E-12
3.6411767E+0	505.33283E-12	3.6411765E+0	-26.721681E-9	10.498324E-12	505.79446E-12	3.6411765E+0	-26.745397E-9	10.489797E-12
3.6588237E+0	505.17301E-12	3.6588235E+0	-26.716529E-9	10.128454E-12	505.23730E-12	3.6588235E+0	-26.742612E-9	10.280212E-12
3.6764708E+0	504.63539E-12	3.6764705E+0	-26.715080E-9	9.5836047E-12	504.79193E-12	3.6764705E+0	-26.736917E-9	9.9944749E-12
3.6941178E+0	505.28726E-12	3.6941175E+0	-26.714742E-9	10.116808E-12	505.13249E-12	3.6941175E+0	-26.732399E-9	9.8527428E-12
3.7117648E+0	505.02980E-12	3.7117648E+0	-26.715655E-9	10.610332E-12	505.70687E-12	3.7117648E+0	-26.729314E-9	10.369209E-12
3.7294118E+0	505.52595E-12	3.7294118E+0	-26.711158E-9	9.4468999E-12	505.69654E-12	3.7294118E+0	-26.729298E-9	9.6475423E-12
3.7470589E+0	505.20649E-12	3.7470589E+0	-26.704335E-9	10.007964E-12	506.05364E-12	3.7470589E+0	-26.726976E-9	9.2093859E-12
3.7647061E+0	505.57636E-12	3.7647059E+0	-26.698878E-9	10.454587E-12	506.08057E-12	3.7647059E+0	-26.721919E-9	10.095260E-12
3.7823532E+0	505.68560E-12	3.7823529E+0	-26.696405E-9	8.4500029E-12	505.90776E-12	3.7823529E+0	-26.717203E-9	10.255176E-12
3.8000002E+0	506.05059E-12	3.8000000E+0	-26.698270E-9	10.449467E-12	506.19542E-12	3.8000000E+0	-26.713806E-9	9.7047934E-12
3.8176472E+0	505.63354E-12	3.8176470E+0	-26.698551E-9	9.6611712E-12	506.00552E-12	3.8176470E+0	-26.714183E-9	8.9647872E-12
3.8352942E+0	505.99747E-12	3.8352940E+0	-26.692314E-9	9.7027057E-12	506.69885E-12	3.8352940E+0	-26.713590E-9	10.082431E-12
3.8529413E+0	506.25887E-12	3.8529413E+0	-26.684972E-9	10.517925E-12	506.31305E-12	3.8529413E+0	-26.711863E-9	9.7955177E-12
3.8705883E+0	505.75927E-12	3.8705883E+0	-26.679801E-9	9.6413719E-12	506.19731E-12	3.8705883E+0	-26.704534E-9	10.635114E-12
3.8882356E+0	504.79410E-12	3.8882353E+0	-26.680695E-9	9.4117353E-12	505.90021E-12	3.8882353E+0	-26.697519E-9	9.6203167E-12
3.9058826E+0	504.78582E-12	3.9058824E+0	-26.683315E-9	10.916501E-12	506.56945E-12	3.9058824E+0	-26.694543E-9	10.806682E-12
3.9235296E+0	505.73312E-12	3.9235294E+0	-26.680326E-9	9.8231371E-12	506.94321E-12	3.9235294E+0	-26.695000E-9	10.344127E-12
3.9411767E+0	505.16996E-12	3.9411764E+0	-26.674973E-9	10.923538E-12	506.54309E-12	3.9411764E+0	-26.697247E-9	10.723818E-12
3.9588237E+0	506.65200E-12	3.9588234E+0	-26.664802E-9	10.073769E-12	506.17732E-12	3.9588234E+0	-26.694524E-9	10.579783E-12
3.9764707E+0	505.42270E-12	3.9764705E+0	-26.659077E-9	12.680257E-12	505.93935E-12	3.9764705E+0	-26.687207E-9	11.382299E-12
3.9941177E+0	505.71664E-12	3.9941177E+0	-26.659677E-9	12.237662E-12	506.37422E-12	3.9941177E+0	-26.680445E-9	12.706509E-12
4.0117645E+0	506.38427E-12	4.0117645E+0	-26.658865E-9	13.640307E-12	506.52449E-12	4.0117645E+0	-26.676775E-9	12.728859E-12
4.0294123E+0	506.67409E-12	4.0294118E+0	-26.654014E-9	14.495303E-12	504.98861E-12	4.0294118E+0	-26.676004E-9	14.536951E-12
4.0470591E+0	506.35041E-12	4.0470591E+0	-26.646516E-9	15.891028E-12	504.90356E-12	4.0470591E+0	-26.671808E-9	16.692288E-12
4.0647058E+0	506.63390E-12	4.0647058E+0	-26.636121E-9	19.288593E-12	505.12089E-12	4.0647058E+0	-26.663905E-9	17.725415E-12
4.0823531E+0	505.08758E-12	4.0823531E+0	-26.629023E-9	18.814575E-12	505.19461E-12	4.0823531E+0	-26.654401E-9	19.831633E-12
4.1000004E+0	505.73151E-12	4.0999999E+0	-26.622606E-9	22.471270E-12	505.38690E-12	4.0999999E+0	-26.645855E-9	21.976105E-12
4.1176472E+0	505.93596E-12	4.1176472E+0	-26.615364E-9	24.071726E-12	505.68166E-12	4.1176472E+0	-26.640025E-9	23.138812E-12
4.1352940E+0	506.67703E-12	4.1352940E+0	-26.602832E-9	25.318208E-12	505.25567E-12	4.1352940E+0	-26.631964E-9	25.278864E-12
4.1529412E+0	506.57717E-12	4.1529412E+0	-26.588770E-9	27.225855E-12	505.31579E-12	4.1529412E+0	-26.619960E-9	27.266668E-12
4.1705885E+0	506.31205E-12	4.1705880E+0	-26.574947E-9	28.922677E-12	504.87564E-12	4.1705880E+0	-26.603779E-9	28.521074E-12
4.1882353E+0	506.23333E-12	4.1882353E+0	-26.561564E-9	30.494086E-12	505.37791E-12	4.1882353E+0	-26.584431E-9	31.847146E-12
4.2058825E+0	504.91594E-12	4.2058825E+0	-26.551833E-9	32.024862E-12	506.22906E-12	4.2058825E+0	-26.571989E-9	32.235110E-12
4.2235298E+0	505.65047E-12	4.2235293E+0	-26.537350E-9	33.581825E-12	506.13747E-12	4.2235293E+0	-26.560603E-9	33.762500E-12
4.2411766E+0	505.81200E-12	4.2411766E+0	-26.517483E-9	34.678229E-12	506.09011E-12	4.2411766E+0	-26.548173E-9	35.048839E-12
4.2588234E+0	506.41213E-12	4.2588234E+0	-26.495901E-9	36.054812E-12	506.42152E-12	4.2588234E+0	-26.531586E-9	36.869348E-12
4.2764707E+0	505.23097E-12	4.2764707E+0	-26.476798E-9	37.521437E-12	506.61064E-12	4.2764707E+0	-26.510676E-9	37.723335E-12
4.2941179E+0	505.48177E-12	4.2941175E+0	-26.459695E-9	38.241126E-12	506.54286E-12	4.2941175E+0	-26.486052E-9	38.313307E-12
4.3117647E+0	505.42620E-12	4.3117647E+0	-26.444980E-9	38.927351E-12	505.86779E-12	4.3117647E+0	-26.464177E-9	40.298959E-12
4.3294120E+0	505.83104E-12	4.3294120E+0	-26.425512E-9	39.830809E-12	506.38715E-12	4.3294120E+0	-26.443002E-9	40.401262E-12
4.3470592E+0	506.50834E-12	4.3470588E+0	-26.400135E-9	40.803309E-12	506.79194E-12	4.3470588E+0	-26.425347E-9	41.341836E-12
4.3647060E+0	506.95420E-12	4.3647060E+0	-26.370669E-9	41.031990E-12	506.31221E-12	4.3647060E+0	-26.408168E-9	41.593829E-12
4.3823528E+0	506.48419E-12	4.3823528E+0	-26.346500E-9	41.971392E-12	505.45190E-12	4.3823528E+0	-26.385298E-9	41.880138E-12
4.4000001E+0	506.00940E-12	4.4000001E+0	-26.326523E-9	41.194700E-12	506.59804E-12	4.4000001E+0	-26.356300E-9	42.244836E-12
4.4176474E+0	506.33892E-12	4.4176469E+0	-26.306830E-9	41.875104E-12	507.68145E-12	4.4176469E+0	-26.327418E-9	42.903393E-12
4.4352942E+0	507.43759E-12	4.4352942E+0	-26.284310E-9	42.101704E-12	507.91604E-12	4.4352942E+0	-26.302917E-9	43.091503E-12
4.4529414E+0	508.37540E-12	4.4529409E+0	-26.253762E-9	42.676206E-12	507.11541E-12	4.4529409E+0	-26.282558E-9	43.043732E-12
4.4705887E+0	507.86353E-12	4.4705882E+0	-26.224134E-9	42.194925E-12	506.09278E-12	4.4705882E+0	-26.261615E-9	42.047504E-12
4.4882355E+0	507.41666E-12	4.4882355E+0	-26.200039E-9	41.765785E-12	505.75749E-12	4.4882355E+0	-26.232771E-9	41.841593E-12
4.5058827E+0	505.79052E-12	4.5058823E+0	-26.181562E-9	40.671577E-12	505.30907E-12	4.5058823E+0	-26.204248E-9	41.699470E-12
4.5235295E+0	506.37050E-12	4.5235295E+0	-26.160732E-9	40.068716E-12	505.22680E-12	4.5235295E+0	-26.181114E-9	40.315688E-12
4.5411768E+0	506.31815E-12	4.5411763E+0	-26.136721E-9	38.979885E-12	505.21604E-12	4.5411763E+0	-26.163338E-9	39.670094E-12
4.5588236E+0	506.67354E-12	4.5588236E+0	-26.107655E-9	38.614143E-12	504.89646E-12	4.5588236E+0	-26.145234E-9	38.617529E-12
4.5764709E+0	505.84670E-12	4.5764704E+0	-26.083910E-9	37.177449E-12	504.16421E-12	4.5764704E+0	-26.121013E-9	37.310627E-12
4.5941176E+0	505.30802E-12	4.5941176E+0	-26.066660E-9	36.265043E-12	503.80838E-12	4.5941176E+0	-26.089991E-9	36.426907E-12
4.6117649E+0	505.80895E-12	4.6117649E+0	-26.049770E-9	35.055164E-12	504.23654E-12	4.6117649E+0	-26.061455E-9	35.549674E-12
4.6294122E+0	506.36434E-12	4.6294117E+0	-26.032689E-9	34.558922E-12	504.94964E-12	4.6294117E+0	-26.043166E-9	34.204653E-12
4.6470590E+0	506.61131E-12	4.6470590E+0	-26.007596E-9	33.067587E-12	505.18179E-12	4.6470590E+0	-26.031522E-9	33.967443E-12
4.6647062E+0	505.86862E-12	4.6647058E+0	-25.982713E-9	31.686372E-12	504.55679E-12	4.6647058E+0	-26.017217E-9	32.254973E-12
4.6823530E+0	505.56409E-12	4.6823530E+0	-25.962915E-9	30.940001E-12	504.75235E-12	4.6823530E+0	-25.997355E-9	31.192490E-12
4.7000003E+0	505.57003E-12	4.6999998E+0	-25.950238E-9	29.559521E-12	504.36993E-12	4.6999998E+0	-25.972279E-9	30.153623E-12
4.7176471E+0	505.89671E-12	4.7176471E+0	-25.939990E-9	29.264126E-12	504.92432E-12	4.7176471E+0	-25.950104E-9	28.496603E-12
4.7352943E+0	505.81694E-12	4.7352943E+0	-25.926754E-9	27.665573E-12	504.86165E-12	4.7352943E+0	-25.934892E-9	27.884065E-12
4.7529416E+0	506.13042E-12	4.7529411E+0	-25.907553E-9	26.818709E-12	504.82696E-12	4.7529411E+0	-25.923281E-9	27.146375E-12
4.7705884E+0	505.35293E-12	4.7705884E+0	-25.887928E-9	25.636732E-12	504.75957E-12	4.7705884E+0	-25.910651E-9	26.362525E-12
4.7882357E+0	505.33155E-12	4.7882352E+0	-25.871966E-9	25.511943E-12	503.94861E-12	4.7882352E+0	-25.895339E-9	25.361383E-12
4.8058825E+0	504.75163E-12	4.8058825E+0	-25.861251E-9	23.767250E-12	504.47874E-12	4.8058825E+0	-25.876464E-9	25.033330E-12
4.8235297E+0	505.14543E-12	4.8235292E+0	-25.851538E-9	23.517003E-12	505.56115E-12	4.8235292E+0	-25.860171E-9	23.536820E-12
4.8411765E+0	505.60611E-12	4.8411765E+0	-25.840727E-9	22.866542E-12	506.23894E-12	4.8411765E+0	-25.848047E-9	23.812823E-12
4.8588238E+0	505.92813E-12	4.8588233E+0	-25.826822E-9	22.332126E-12	505.60778E-12	4.8588233E+0	-25.840066E-9	22.021962E-12
4.8764706E+0	505.14309E-12	4.8764706E+0	-25.812394E-9	21.819357E-12	505.31318E-12	4.8764706E+0	-25.829472E-9	22.147385E-12
4.8941178E+0	504.79215E-12	4.8941178E+0	-25.802304E-9	20.806818E-12	504.90828E-12	4.8941178E+0	-25.810465E-9	22.070457E-12
4.9117651E+0	505.59734E-12	4.9117646E+0	-25.793449E-9	21.435775E-12	505.12911E-12	4.9117646E+0	-25.793987E-9	20.721759E-12
4.9294119E+0	505.54849E-12	4.9294119E+0	-25.784098E-9	20.584140E-12	505.41660E-12	4.9294119E+0	-25.779494E-9	20.692592E-12
4.9470592E+0	506.20702E-12	4.9470587E+0	-25.772568E-9	19.596031E-12	505.25190E-12	4.9470587E+0	-25.774389E-9	20.839280E-12
4.9647059E+0	505.64769E-12	4.9647059E+0	-25.756885E-9	20.027808E-12	505.01076E-12	4.9647059E+0	-25.770543E-9	20.501061E-12
4.9823532E+0	504.83318E-12	4.9823527E+0	-25.743770E-9	19.812344E-12	504.13046E-12	4.9823527E+0	-25.761370E-9	19.844975E-12
5.0000000E+0	504.78327E-12	5.0000000E+0	-25.736730E-9	19.855666E-12	504.38986E-12	5.0000000E+0	-25.743262E-9	19.535443E-12
