3.0235295E+0	505.63026E-12	3.0235295E+0	-26.985514E-9	21.395661E-12	505.02025E-12	3.0235295E+0	-27.003441E-9	20.907468E-12
3.0411766E+0	504.97817E-12	3.0411766E+0	-26.975934E-9	20.006160E-12	505.12028E-12	3.0411766E+0	-26.997011E-9	19.904710E-12
3.0588236E+0	507.31319E-12	3.0588236E+0	-26.965349E-9	18.863782E-12	505.52529E-12	3.0588236E+0	-26.994869E-9	19.307847E-12
3.0764706E+0	505.20133E-12	3.0764706E+0	-26.963166E-9	16.978571E-12	505.06388E-12	3.0764706E+0	-26.991643E-9	17.651682E-12
3.0941179E+0	505.89738E-12	3.0941176E+0	-26.958542E-9	16.112056E-12	504.76917E-12	3.0941176E+0	-26.984408E-9	17.017141E-12
3.1117649E+0	505.72374E-12	3.1117647E+0	-26.955252E-9	14.608578E-12	505.22497E-12	3.1117647E+0	-26.974307E-9	15.482357E-12
3.1294119E+0	505.28287E-12	3.1294117E+0	-26.951456E-9	14.348325E-12	504.80792E-12	3.1294117E+0	-26.968568E-9	13.679180E-12
3.1470590E+0	505.80246E-12	3.1470587E+0	-26.942732E-9	14.318632E-12	505.45029E-12	3.1470587E+0	-26.965983E-9	13.461291E-12
3.1647060E+0	505.82022E-12	3.1647060E+0	-26.938071E-9	12.378818E-12	505.56326E-12	3.1647060E+0	-26.964731E-9	12.919484E-12
3.1823530E+0	506.79816E-12	3.1823530E+0	-26.932984E-9	13.121524E-12	505.92558E-12	3.1823530E+0	-26.959965E-9	12.935849E-12
3.2000000E+0	506.20069E-12	3.2000000E+0	-26.933197E-9	12.165656E-12	506.53870E-12	3.2000000E+0	-26.951136E-9	11.330331E-12
3.2176471E+0	505.32251E-12	3.2176471E+0	-26.932181E-9	11.773345E-12	506.60309E-12	3.2176471E+0	-26.947012E-9	12.220724E-12
3.2352943E+0	505.32989E-12	3.2352941E+0	-26.926909E-9	11.987833E-12	506.46987E-12	3.2352941E+0	-26.943376E-9	11.938481E-12
3.2529414E+0	505.15042E-12	3.2529411E+0	-26.920828E-9	12.026279E-12	506.43389E-12	3.2529411E+0	-26.943788E-9	11.923928E-12
3.2705884E+0	505.77231E-12	3.2705882E+0	-26.915739E-9	11.553022E-12	506.43811E-12	3.2705882E+0	-26.941690E-9	12.024460E-12
3.2882354E+0	506.40364E-12	3.2882352E+0	-26.915012E-9	11.365622E-12	504.93310E-12	3.2882352E+0	-26.940304E-9	12.173122E-12
3.3058825E+0	507.42349E-12	3.3058825E+0	-26.912382E-9	11.787493E-12	504.69906E-12	3.3058825E+0	-26.935387E-9	11.633272E-12
3.3235295E+0	509.38381E-12	3.3235295E+0	-26.907781E-9	12.234577E-12	504.64699E-12	3.3235295E+0	-26.927896E-9	11.587277E-12
3.3411765E+0	509.41407E-12	3.3411765E+0	-26.902685E-9	11.367948E-12	505.34782E-12	3.3411765E+0	-26.921617E-9	11.883553E-12
3.3588238E+0	507.97216E-12	3.3588235E+0	-26.899267E-9	11.930231E-12	505.10751E-12	3.3588235E+0	-26.920718E-9	11.481162E-12
3.3764708E+0	506.65305E-12	3.3764706E+0	-26.894154E-9	11.928266E-12	504.99138E-12	3.3764706E+0	-26.920093E-9	11.632106E-12
3.3941178E+0	506.14929E-12	3.3941176E+0	-26.891602E-9	11.032371E-12	504.59265E-12	3.3941176E+0	-26.919489E-9	11.231337E-12
3.4117649E+0	505.07704E-12	3.4117646E+0	-26.892470E-9	11.308465E-12	504.91544E-12	3.4117646E+0	-26.914837E-9	12.145876E-12
3.4294119E+0	505.41016E-12	3.4294116E+0	-26.890895E-9	11.150414E-12	504.47863E-12	3.4294116E+0	-26.908884E-9	12.241225E-12
3.4470589E+0	505.34787E-12	3.4470589E+0	-26.887367E-9	11.859654E-12	504.86149E-12	3.4470589E+0	-26.902843E-9	11.781538E-12
3.4647059E+0	505.04828E-12	3.4647059E+0	-26.880539E-9	10.638170E-12	504.86509E-12	3.4647059E+0	-26.900592E-9	10.617225E-12
3.4823530E+0	505.14332E-12	3.4823530E+0	-26.875679E-9	11.125858E-12	506.20641E-12	3.4823530E+0	-26.898499E-9	11.972143E-12
3.5000002E+0	504.42961E-12	3.5000000E+0	-26.873828E-9	11.574087E-12	505.20416E-12	3.5000000E+0	-26.896283E-9	11.485750E-12
3.5176473E+0	506.39909E-12	3.5176470E+0	-26.871582E-9	10.908492E-12	505.74755E-12	3.5176470E+0	-26.890564E-9	9.3514805E-12
3.5352943E+0	506.48125E-12	3.5352941E+0	-26.868129E-9	10.491345E-12	505.91770E-12	3.5352941E+0	-26.885106E-9	11.697769E-12
3.5529413E+0	507.09925E-12	3.5529411E+0	-26.862967E-9	11.005208E-12	506.75475E-12	3.5529411E+0	-26.882892E-9	11.518359E-12
3.5705884E+0	505.23424E-12	3.5705884E+0	-26.859267E-9	11.236099E-12	505.21215E-12	3.5705884E+0	-26.883351E-9	9.7969939E-12
3.5882354E+0	505.14737E-12	3.5882354E+0	-26.856886E-9	11.205466E-12	505.64081E-12	3.5882354E+0	-26.880599E-9	10.857418E-12
3.6058824E+0	505.04323E-12	3.6058824E+0	-26.855872E-9	10.469246E-12	504.86054E-12	3.6058824E+0	-26.877169E-9	10.625929E-12
3.6235297E+0	504.87636E-12	3.6235294E+0	-26.854126E-9	10.415933E-12	504.79276E-12	3.6235294E+0	-26.870641E-9	10.390929E-12
3.6411767E+0	504.57566E-12	3.6411765E+0	-26.852209E-9	10.115297E-12	505.41871E-12	3.6411765E+0	-26.866472E-9	9.9732765E-12
3.6588237E+0	504.75868E-12	3.6588235E+0	-26.847779E-9	9.9864787E-12	506.76330E-12	3.6588235E+0	-26.863161E-9	9.6964754E-12
3.6764708E+0	505.17507E-12	3.6764705E+0	-26.841965E-9	10.689917E-12	506.70845E-12	3.6764705E+0	-26.863788E-9	10.107891E-12
3.6941178E+0	505.24712E-12	3.6941175E+0	-26.836359E-9	9.5614783E-12	506.26409E-12	3.6941175E+0	-26.862118E-9	9.8638797E-12
3.7117648E+0	505.18761E-12	3.7117648E+0	-26.835986E-9	10.282401E-12	506.68020E-12	3.7117648E+0	-26.858464E-9	10.457830E-12
3.7294118E+0	504.57349E-12	3.7294118E+0	-26.838570E-9	10.095908E-12	506.38754E-12	3.7294118E+0	-26.852852E-9	9.4990890E-12
3.7470589E+0	505.43508E-12	3.7470589E+0	-26.838020E-9	9.6439592E-12	506.13796E-12	3.7470589E+0	-26.849319E-9	10.214422E-12
3.7647061E+0	505.24068E-12	3.7647059E+0	-26.832840E-9	10.194059E-12	507.97894E-12	3.7647059E+0	-26.845740E-9	10.299598E-12
3.7823532E+0	505.45401E-12	3.7823529E+0	-26.823962E-9	9.1404939E-12	506.76574E-12	3.7823529E+0	-26.845720E-9	9.3122558E-12
3.8000002E+0	504.34468E-12	3.8000000E+0	-26.819214E-9	9.7508919E-12	506.66621E-12	3.8000000E+0	-26.844472E-9	9.8114546E-12
3.8176472E+0	504.76778E-12	3.8176470E+0	-26.818677E-9	9.0684561E-12	504.95974E-12	3.8176470E+0	-26.842809E-9	10.110697E-12
3.8352942E+0	504.10681E-12	3.8352940E+0	-26.820997E-9	10.065151E-12	504.97884E-12	3.8352940E+0	-26.837645E-9	9.9820673E-12
3.8529413E+0	505.16263E-12	3.8529413E+0	-26.819587E-9	9.4059760E-12	506.47864E-12	3.8529413E+0	-26.833263E-9	9.4295136E-12
3.8705883E+0	505.33766E-12	3.8705883E+0	-26.813906E-9	10.605045E-12	506.11160E-12	3.8705883E+0	-26.832733E-9	10.723819E-12
3.8882356E+0	504.88463E-12	3.8882353E+0	-26.807689E-9	9.5631810E-12	505.40816E-12	3.8882353E+0	-26.832362E-9	10.557848E-12
3.9058826E+0	504.29488E-12	3.9058824E+0	-26.804681E-9	10.893946E-12	505.20799E-12	3.9058824E+0	-26.829206E-9	9.5386607E-12
3.9235296E+0	504.31886E-12	3.9235294E+0	-26.803576E-9	9.3897494E-12	504.65027E-12	3.9235294E+0	-26.823574E-9	9.8286301E-12
3.9411767E+0	504.66686E-12	3.9411764E+0	-26.802363E-9	10.627743E-12	505.60928E-12	3.9411764E+0	-26.817029E-9	10.803743E-12
3.9588237E+0	504.84028E-12	3.9588234E+0	-26.797935E-9	10.896051E-12	506.52799E-12	3.9588234E+0	-26.814083E-9	10.488368E-12
3.9764707E+0	505.99863E-12	3.9764705E+0	-26.791824E-9	11.413722E-12	507.06511E-12	3.9764705E+0	-26.815679E-9	11.919635E-12
3.9941177E+0	506.30555E-12	3.9941177E+0	-26.785520E-9	12.290067E-12	506.09722E-12	3.9941177E+0	-26.815751E-9	13.230742E-12
4.0117645E+0	507.31647E-12	4.0117645E+0	-26.781697E-9	12.079168E-12	505.53500E-12	4.0117645E+0	-26.809237E-9	13.018735E-12
4.0294123E+0	506.99206E-12	4.0294118E+0	-26.779391E-9	14.663748E-12	505.69765E-12	4.0294118E+0	-26.797508E-9	13.907870E-12
4.0470591E+0	506.92706E-12	4.0470591E+0	-26.774353E-9	15.568130E-12	505.73468E-12	4.0470591E+0	-26.790344E-9	15.726512E-12
4.0647058E+0	506.52210E-12	4.0647058E+0	-26.769307E-9	17.206778E-12	505.99341E-12	4.0647058E+0	-26.789319E-9	16.935528E-12
4.0823531E+0	506.06991E-12	4.0823531E+0	-26.761091E-9	17.971907E-12	505.09147E-12	4.0823531E+0	-26.789930E-9	18.954224E-12
4.1000004E+0	505.19333E-12	4.0999999E+0	-26.751094E-9	20.769834E-12	504.97229E-12	4.0999999E+0	-26.784459E-9	20.004005E-12
4.1176472E+0	505.22569E-12	4.1176472E+0	-26.740102E-9	22.045669E-12	504.88530E-12	4.1176472E+0	-26.769719E-9	23.023448E-12
4.1352940E+0	505.25756E-12	4.1352940E+0	-26.731895E-9	24.286642E-12	505.47910E-12	4.1352940E+0	-26.754703E-9	24.412960E-12
4.1529412E+0	504.36677E-12	4.1529412E+0	-26.726557E-9	25.663714E-12	505.55665E-12	4.1529412E+0	-26.744610E-9	24.784641E-12
4.1705885E+0	505.57170E-12	4.1705880E+0	-26.717407E-9	27.675508E-12	505.68238E-12	4.1705880E+0	-26.738094E-9	28.059737E-12
4.1882353E+0	505.66279E-12	4.1882353E+0	-26.701310E-9	30.092824E-12	504.65859E-12	4.1882353E+0	-26.730165E-9	29.569930E-12
4.2058825E+0	507.11990E-12	4.2058825E+0	-26.681381E-9	30.346978E-12	504.60364E-12	4.2058825E+0	-26.715014E-9	30.866091E-12
4.2235298E+0	505.41127E-12	4.2235293E+0	-26.665015E-9	32.577441E-12	504.40990E-12	4.2235293E+0	-26.695981E-9	32.766862E-12
4.2411766E+0	505.29614E-12	4.2411766E+0	-26.650959E-9	33.794179E-12	505.32695E-12	4.2411766E+0	-26.676036E-9	35.002605E-12
4.2588234E+0	504.87003E-12	4.2588234E+0	-26.638485E-9	34.857648E-12	505.76326E-12	4.2588234E+0	-26.661230E-9	35.603211E-12
4.2764707E+0	505.54672E-12	4.2764707E+0	-26.621798E-9	36.636440E-12	506.38266E-12	4.2764707E+0	-26.648197E-9	37.745144E-12
4.2941179E+0	505.89011E-12	4.2941175E+0	-26.600869E-9	37.183322E-12	506.02339E-12	4.2941175E+0	-26.632174E-9	38.172562E-12
4.3117647E+0	506.54375E-12	4.3117647E+0	-26.576926E-9	38.939917E-12	505.30413E-12	4.3117647E+0	-26.610095E-9	39.484742E-12
4.3294120E+0	505.94029E-12	4.3294120E+0	-26.555997E-9	39.720272E-12	504.43855E-12	4.3294120E+0	-26.584235E-9	40.450050E-12
4.3470592E+0	505.83365E-12	4.3470588E+0	-26.537329E-9	40.700193E-12	504.74830E-12	4.3470588E+0	-26.559492E-9	40.856440E-12
4.3647060E+0	505.72452E-12	4.3647060E+0	-26.518530E-9	41.214806E-12	505.44746E-12	4.3647060E+0	-26.540734E-9	41.551661E-12
4.3823528E+0	506.68120E-12	4.3823528E+0	-26.494009E-9	42.190397E-12	505.29048E-12	4.3823528E+0	-26.524210E-9	41.995154E-12
4.4000001E+0	508.01408E-12	4.4000001E+0	-26.464717E-9	42.835381E-12	504.86365E-12	4.4000001E+0	-26.504695E-9	42.825778E-12
4.4176474E+0	506.75036E-12	4.4176469E+0	-26.437306E-9	42.815557E-12	504.26591E-12	4.4176469E+0	-26.477707E-9	42.573358E-12
4.4352942E+0	505.49614E-12	4.4352942E+0	-26.415439E-9	42.187358E-12	504.36028E-12	4.4352942E+0	-26.444951E-9	43.033747E-12
4.4529414E+0	505.28376E-12	4.4529409E+0	-26.396714E-9	43.001630E-12	504.85927E-12	4.4529409E+0	-26.416274E-9	42.784706E-12
4.4705887E+0	506.24255E-12	4.4705882E+0	-26.377025E-9	42.312289E-12	505.49259E-12	4.4705882E+0	-26.394202E-9	43.081556E-12
4.4882355E+0	506.78556E-12	4.4882355E+0	-26.350865E-9	42.013611E-12	505.34360E-12	4.4882355E+0	-26.376002E-9	42.962880E-12
4.5058827E+0	507.37675E-12	4.5058823E+0	-26.318615E-9	41.406181E-12	504.71455E-12	4.5058823E+0	-26.354789E-9	41.330439E-12
4.5235295E+0	506.36428E-12	4.5235295E+0	-26.289207E-9	41.308141E-12	504.16671E-12	4.5235295E+0	-26.325933E-9	41.327448E-12
4.5411768E+0	505.65196E-12	4.5411763E+0	-26.266934E-9	39.643022E-12	504.29455E-12	4.5411763E+0	-26.295259E-9	40.361627E-12
4.5588236E+0	505.07337E-12	4.5588236E+0	-26.249674E-9	38.803790E-12	504.82579E-12	4.5588236E+0	-26.270177E-9	39.347310E-12
4.5764709E+0	505.43703E-12	4.5764704E+0	-26.231419E-9	38.039148E-12	504.97417E-12	4.5764704E+0	-26.251062E-9	38.552325E-12
4.5941176E+0	505.79607E-12	4.5941176E+0	-26.209671E-9	36.700660E-12	505.36436E-12	4.5941176E+0	-26.232680E-9	36.914530E-12
4.6117649E+0	506.09456E-12	4.6117649E+0	-26.183301E-9	36.081377E-12	504.73248E-12	4.6117649E+0	-26.210300E-9	36.880405E-12
4.6294122E+0	506.06042E-12	4.6294117E+0	-26.158574E-9	34.680009E-12	504.70378E-12	4.6294117E+0	-26.183951E-9	33.666285E-12
4.6470590E+0	505.74633E-12	4.6470590E+0	-26.139158E-9	33.373380E-12	504.68590E-12	4.6470590E+0	-26.159704E-9	33.399221E-12
4.6647062E+0	505.61871E-12	4.6647058E+0	-26.123512E-9	31.748531E-12	506.66993E-12	4.6647058E+0	-26.139741E-9	32.967740E-12
4.6823530E+0	505.75222E-12	4.6823530E+0	-26.107539E-9	31.162187E-12	506.89059E-12	4.6823530E+0	-26.125521E-9	30.724850E-12
4.7000003E+0	506.30944E-12	4.6999998E+0	-26.089022E-9	29.963733E-12	505.67017E-12	4.6999998E+0	-26.113929E-9	30.330852E-12
4.7176471E+0	506.00713E-12	4.7176471E+0	-26.068205E-9	29.067360E-12	504.48135E-12	4.7176471E+0	-26.094973E-9	28.589069E-12
4.7352943E+0	505.79463E-12	4.7352943E+0	-26.052069E-9	27.582119E-12	504.21151E-12	4.7352943E+0	-26.073693E-9	27.647990E-12
4.7529416E+0	505.53078E-12	4.7529411E+0	-26.037640E-9	26.645573E-12	504.33113E-12	4.7529411E+0	-26.053415E-9	27.296573E-12
4.7705884E+0	505.44940E-12	4.7705884E+0	-26.030058E-9	25.964716E-12	504.63550E-12	4.7705884E+0	-26.037455E-9	25.589583E-12
4.7882357E+0	505.33766E-12	4.7882352E+0	-26.019167E-9	24.763851E-12	505.11056E-12	4.7882352E+0	-26.027095E-9	24.512748E-12
4.8058825E+0	505.82444E-12	4.8058825E+0	-26.001794E-9	24.036984E-12	504.91478E-12	4.8058825E+0	-26.018245E-9	25.269143E-12
4.8235297E+0	505.75805E-12	4.8235292E+0	-25.981562E-9	23.644448E-12	504.57144E-12	4.8235292E+0	-26.006116E-9	23.605685E-12
4.8411765E+0	505.21848E-12	4.8411765E+0	-25.965733E-9	23.290585E-12	504.40163E-12	4.8411765E+0	-25.988987E-9	23.037175E-12
4.8588238E+0	504.24526E-12	4.8588233E+0	-25.959764E-9	22.303850E-12	504.20823E-12	4.8588233E+0	-25.971390E-9	22.640560E-12
4.8764706E+0	505.03185E-12	4.8764706E+0	-25.957542E-9	21.632751E-12	504.27057E-12	4.8764706E+0	-25.955169E-9	21.544318E-12
4.8941178E+0	505.53756E-12	4.8941178E+0	-25.949817E-9	21.084551E-12	505.26605E-12	4.8941178E+0	-25.946202E-9	21.513551E-12
4.9117651E+0	505.84242E-12	4.9117646E+0	-25.933069E-9	21.225119E-12	505.02419E-12	4.9117646E+0	-25.939539E-9	21.012626E-12
4.9294119E+0	505.98437E-12	4.9294119E+0	-25.914183E-9	20.204919E-12	504.38448E-12	4.9294119E+0	-25.930731E-9	21.042954E-12
4.9470592E+0	505.41432E-12	4.9470587E+0	-25.898505E-9	20.181355E-12	504.22705E-12	4.9470587E+0	-25.915329E-9	20.155643E-12
4.9647059E+0	504.86099E-12	4.9647059E+0	-25.894302E-9	20.156262E-12	503.98541E-12	4.9647059E+0	-25.898252E-9	20.147438E-12
4.9823532E+0	504.36150E-12	4.9823527E+0	-25.891577E-9	20.248483E-12	504.91927E-12	4.9823527E+0	-25.885852E-9	19.125222E-12
5.0000000E+0	505.81417E-12	5.0000000E+0	-25.882731E-9	19.589715E-12	505.40772E-12	5.0000000E+0	-25.879485E-9	19.887730E-12
