3.0235295E+0	505.62160E-12	3.0235295E+0	-27.042441E-9	20.744731E-12	506.17399E-12	3.0235295E+0	-27.072419E-9	21.465042E-12
3.0411766E+0	505.95533E-12	3.0411766E+0	-27.036506E-9	19.659521E-12	504.73692E-12	3.0411766E+0	-27.064877E-9	19.694210E-12
3.0588236E+0	505.25178E-12	3.0588236E+0	-27.026335E-9	18.595764E-12	504.14428E-12	3.0588236E+0	-27.047578E-9	20.274352E-12
3.0764706E+0	505.65846E-12	3.0764706E+0	-27.015354E-9	17.248652E-12	505.62049E-12	3.0764706E+0	-27.028811E-9	17.897576E-12
3.0941179E+0	505.41327E-12	3.0941176E+0	-27.006292E-9	16.566101E-12	506.66815E-12	3.0941176E+0	-27.024591E-9	17.422525E-12
3.1117649E+0	506.09306E-12	3.1117647E+0	-27.003670E-9	16.161303E-12	507.21083E-12	3.1117647E+0	-27.026507E-9	16.416909E-12
3.1294119E+0	504.75718E-12	3.1294117E+0	-27.007578E-9	14.909339E-12	506.55863E-12	3.1294117E+0	-27.031485E-9	15.632894E-12
3.1470590E+0	505.54383E-12	3.1470587E+0	-27.005873E-9	14.163282E-12	507.16875E-12	3.1470587E+0	-27.026926E-9	14.662853E-12
3.1647060E+0	505.99525E-12	3.1647060E+0	-26.992424E-9	13.873649E-12	506.45732E-12	3.1647060E+0	-27.013785E-9	13.838748E-12
3.1823530E+0	505.05355E-12	3.1823530E+0	-26.983024E-9	13.663936E-12	508.29363E-12	3.1823530E+0	-27.001557E-9	13.247678E-12
3.2000000E+0	504.86676E-12	3.2000000E+0	-26.976377E-9	12.863531E-12	506.96464E-12	3.2000000E+0	-26.999194E-9	13.607337E-12
3.2176471E+0	503.93806E-12	3.2176471E+0	-26.979082E-9	13.013259E-12	508.15574E-12	3.2176471E+0	-26.999089E-9	12.312678E-12
3.2352943E+0	504.58865E-12	3.2352941E+0	-26.983866E-9	12.725784E-12	509.36799E-12	3.2352941E+0	-26.997913E-9	14.095183E-12
3.2529414E+0	505.68438E-12	3.2529411E+0	-26.978551E-9	13.219871E-12	507.73713E-12	3.2529411E+0	-26.992755E-9	12.978567E-12
3.2705884E+0	505.54205E-12	3.2705882E+0	-26.964958E-9	12.255317E-12	505.91648E-12	3.2705882E+0	-26.982974E-9	12.162527E-12
3.2882354E+0	505.05533E-12	3.2882352E+0	-26.955478E-9	13.139379E-12	508.02362E-12	3.2882352E+0	-26.976533E-9	14.480763E-12
3.3058825E+0	504.46425E-12	3.3058825E+0	-26.955178E-9	13.377474E-12	507.97400E-12	3.3058825E+0	-26.978483E-9	13.001812E-12
3.3235295E+0	504.33951E-12	3.3235295E+0	-26.957814E-9	11.887913E-12	506.91712E-12	3.3235295E+0	-26.983312E-9	12.931897E-12
3.3411765E+0	505.14537E-12	3.3411765E+0	-26.959295E-9	13.986492E-12	505.41360E-12	3.3411765E+0	-26.981715E-9	13.385315E-12
3.3588238E+0	506.15889E-12	3.3588235E+0	-26.949982E-9	12.009641E-12	504.24470E-12	3.3588235E+0	-26.968701E-9	13.306868E-12
3.3764708E+0	505.68988E-12	3.3764706E+0	-26.938718E-9	12.678985E-12	505.02885E-12	3.3764706E+0	-26.952483E-9	12.428314E-12
3.3941178E+0	505.59784E-12	3.3941176E+0	-26.930421E-9	13.885532E-12	506.75042E-12	3.3941176E+0	-26.945330E-9	13.093795E-12
3.4117649E+0	504.83945E-12	3.4117646E+0	-26.932955E-9	13.263512E-12	507.58403E-12	3.4117646E+0	-26.949396E-9	13.106944E-12
3.4294119E+0	505.38257E-12	3.4294116E+0	-26.937293E-9	12.983332E-12	507.20445E-12	3.4294116E+0	-26.959009E-9	13.577336E-12
3.4470589E+0	505.51097E-12	3.4470589E+0	-26.932176E-9	12.540396E-12	505.50797E-12	3.4470589E+0	-26.960349E-9	12.487374E-12
3.4647059E+0	506.44250E-12	3.4647059E+0	-26.922525E-9	12.958501E-12	504.43666E-12	3.4647059E+0	-26.949346E-9	12.123754E-12
3.4823530E+0	505.46195E-12	3.4823530E+0	-26.913435E-9	12.385040E-12	504.12341E-12	3.4823530E+0	-26.933378E-9	13.518961E-12
3.5000002E+0	505.09241E-12	3.5000000E+0	-26.908630E-9	12.188096E-12	504.80847E-12	3.5000000E+0	-26.925695E-9	12.102106E-12
3.5176473E+0	504.62279E-12	3.5176470E+0	-26.910435E-9	12.502054E-12	505.13188E-12	3.5176470E+0	-26.926362E-9	12.156870E-12
3.5352943E+0	504.92138E-12	3.5352941E+0	-26.909698E-9	11.996196E-12	505.47100E-12	3.5352941E+0	-26.930561E-9	12.573086E-12
3.5529413E+0	505.92597E-12	3.5529411E+0	-26.911284E-9	12.051272E-12	504.63472E-12	3.5529411E+0	-26.931284E-9	12.636104E-12
3.5705884E+0	506.66088E-12	3.5705884E+0	-26.900782E-9	12.373564E-12	504.75413E-12	3.5705884E+0	-26.921375E-9	11.158037E-12
3.5882354E+0	505.99258E-12	3.5882354E+0	-26.893382E-9	11.519248E-12	506.48286E-12	3.5882354E+0	-26.910421E-9	11.072710E-12
3.6058824E+0	506.40847E-12	3.6058824E+0	-26.880857E-9	11.084533E-12	507.57620E-12	3.6058824E+0	-26.907777E-9	12.242089E-12
3.6235297E+0	505.86163E-12	3.6235294E+0	-26.881077E-9	12.157100E-12	505.92108E-12	3.6235294E+0	-26.911460E-9	10.926765E-12
3.6411767E+0	504.91628E-12	3.6411765E+0	-26.886726E-9	10.041654E-12	505.79807E-12	3.6411765E+0	-26.912794E-9	11.316163E-12
3.6588237E+0	507.01587E-12	3.6588235E+0	-26.889948E-9	10.909963E-12	503.92462E-12	3.6588235E+0	-26.905711E-9	11.321896E-12
3.6764708E+0	506.93882E-12	3.6764705E+0	-26.880949E-9	11.242490E-12	505.92458E-12	3.6764705E+0	-26.890774E-9	11.009385E-12
3.6941178E+0	507.29226E-12	3.6941175E+0	-26.870030E-9	10.167183E-12	505.40633E-12	3.6941175E+0	-26.884955E-9	10.262161E-12
3.7117648E+0	506.06608E-12	3.7117648E+0	-26.863153E-9	10.783246E-12	506.37211E-12	3.7117648E+0	-26.887767E-9	11.000614E-12
3.7294118E+0	504.62073E-12	3.7294118E+0	-26.865024E-9	10.342931E-12	506.44489E-12	3.7294118E+0	-26.894245E-9	11.091578E-12
3.7470589E+0	504.37809E-12	3.7470589E+0	-26.871644E-9	9.6763786E-12	506.09494E-12	3.7470589E+0	-26.898855E-9	9.7496117E-12
3.7647061E+0	506.19553E-12	3.7647059E+0	-26.868133E-9	10.724500E-12	504.65720E-12	3.7647059E+0	-26.892325E-9	10.265224E-12
3.7823532E+0	505.88406E-12	3.7823529E+0	-26.860111E-9	10.392501E-12	504.76423E-12	3.7823529E+0	-26.877981E-9	10.829099E-12
3.8000002E+0	506.07096E-12	3.8000000E+0	-26.851987E-9	9.5490733E-12	504.62357E-12	3.8000000E+0	-26.867777E-9	10.620246E-12
3.8176472E+0	506.67281E-12	3.8176470E+0	-26.846861E-9	10.274961E-12	504.97762E-12	3.8176470E+0	-26.863603E-9	10.610507E-12
3.8352942E+0	505.51335E-12	3.8352940E+0	-26.850881E-9	11.304193E-12	507.15732E-12	3.8352940E+0	-26.869687E-9	10.767537E-12
3.8529413E+0	506.49474E-12	3.8529413E+0	-26.851694E-9	10.192709E-12	505.49659E-12	3.8529413E+0	-26.876688E-9	10.761627E-12
3.8705883E+0	505.46850E-12	3.8705883E+0	-26.847475E-9	10.992765E-12	504.54363E-12	3.8705883E+0	-26.873613E-9	10.924532E-12
3.8882356E+0	505.37025E-12	3.8882353E+0	-26.838824E-9	10.827105E-12	504.03137E-12	3.8882353E+0	-26.863187E-9	10.273773E-12
3.9058826E+0	504.97667E-12	3.9058824E+0	-26.830332E-9	11.050676E-12	504.49067E-12	3.9058824E+0	-26.851890E-9	12.028798E-12
3.9235296E+0	504.55801E-12	3.9235294E+0	-26.829241E-9	12.525266E-12	505.31995E-12	3.9235294E+0	-26.849818E-9	11.600419E-12
3.9411767E+0	504.34507E-12	3.9411764E+0	-26.833339E-9	10.398473E-12	505.47094E-12	3.9411764E+0	-26.855179E-9	11.351299E-12
3.9588237E+0	504.82307E-12	3.9588234E+0	-26.833350E-9	11.752357E-12	504.59420E-12	3.9588234E+0	-26.854845E-9	12.285483E-12
3.9764707E+0	505.37896E-12	3.9764705E+0	-26.826497E-9	12.598510E-12	503.94977E-12	3.9764705E+0	-26.845637E-9	12.320407E-12
3.9941177E+0	505.59212E-12	3.9941177E+0	-26.816902E-9	12.373655E-12	505.34754E-12	3.9941177E+0	-26.832478E-9	12.039071E-12
4.0117645E+0	506.05714E-12	4.0117645E+0	-26.807422E-9	13.565898E-12	506.85323E-12	4.0117645E+0	-26.826072E-9	15.495129E-12
4.0294123E+0	504.90978E-12	4.0294118E+0	-26.804789E-9	15.210453E-12	508.32949E-12	4.0294118E+0	-26.828987E-9	14.672838E-12
4.0470591E+0	505.05133E-12	4.0470591E+0	-26.801517E-9	16.239418E-12	510.23324E-12	4.0470591E+0	-26.828987E-9	16.839896E-12
4.0647058E+0	505.08570E-12	4.0647058E+0	-26.794833E-9	17.583440E-12	510.02969E-12	4.0647058E+0	-26.820086E-9	18.532792E-12
4.0823531E+0	505.58019E-12	4.0823531E+0	-26.786260E-9	19.074220E-12	509.44293E-12	4.0823531E+0	-26.804637E-9	19.777882E-12
4.1000004E+0	504.91722E-12	4.0999999E+0	-26.778158E-9	20.908386E-12	507.21449E-12	4.0999999E+0	-26.790266E-9	21.178666E-12
4.1176472E+0	505.21082E-12	4.1176472E+0	-26.770486E-9	22.085186E-12	506.81337E-12	4.1176472E+0	-26.783336E-9	22.434480E-12
4.1352940E+0	504.72071E-12	4.1352940E+0	-26.764033E-9	24.533835E-12	506.85606E-12	4.1352940E+0	-26.783470E-9	24.351224E-12
4.1529412E+0	505.31784E-12	4.1529412E+0	-26.752232E-9	25.945265E-12	507.06078E-12	4.1529412E+0	-26.780699E-9	26.362102E-12
4.1705885E+0	505.29464E-12	4.1705880E+0	-26.736133E-9	27.273779E-12	505.28082E-12	4.1705880E+0	-26.772719E-9	27.577557E-12
4.1882353E+0	505.98264E-12	4.1882353E+0	-26.720672E-9	28.700389E-12	504.10115E-12	4.1882353E+0	-26.753872E-9	28.612867E-12
4.2058825E+0	505.54794E-12	4.2058825E+0	-26.707172E-9	30.202681E-12	505.06910E-12	4.2058825E+0	-26.731309E-9	31.241520E-12
4.2235298E+0	505.11678E-12	4.2235293E+0	-26.696265E-9	31.559200E-12	505.77503E-12	4.2235293E+0	-26.715854E-9	32.256312E-12
4.2411766E+0	505.35071E-12	4.2411766E+0	-26.683244E-9	32.684341E-12	505.95417E-12	4.2411766E+0	-26.704411E-9	33.177145E-12
4.2588234E+0	505.37013E-12	4.2588234E+0	-26.666275E-9	34.167256E-12	506.07690E-12	4.2588234E+0	-26.693158E-9	34.292028E-12
4.2764707E+0	506.06347E-12	4.2764707E+0	-26.647466E-9	35.491988E-12	505.16702E-12	4.2764707E+0	-26.679340E-9	35.416274E-12
4.2941179E+0	505.84981E-12	4.2941175E+0	-26.629113E-9	36.168339E-12	505.31385E-12	4.2941175E+0	-26.654853E-9	37.619761E-12
4.3117647E+0	506.36401E-12	4.3117647E+0	-26.606948E-9	37.471064E-12	507.26590E-12	4.3117647E+0	-26.633067E-9	37.059748E-12
4.3294120E+0	506.07568E-12	4.3294120E+0	-26.586784E-9	38.622890E-12	508.07086E-12	4.3294120E+0	-26.614131E-9	38.622001E-12
4.3470592E+0	506.45266E-12	4.3470588E+0	-26.566269E-9	39.350627E-12	509.11259E-12	4.3470588E+0	-26.594144E-9	40.745022E-12
4.3647060E+0	506.38632E-12	4.3647060E+0	-26.546411E-9	40.024380E-12	508.67144E-12	4.3647060E+0	-26.575638E-9	40.224768E-12
4.3823528E+0	506.01179E-12	4.3823528E+0	-26.527658E-9	40.388800E-12	505.73051E-12	4.3823528E+0	-26.552462E-9	40.905772E-12
4.4000001E+0	506.24777E-12	4.4000001E+0	-26.505163E-9	41.316058E-12	505.54511E-12	4.4000001E+0	-26.526418E-9	41.113876E-12
4.4176474E+0	506.50062E-12	4.4176469E+0	-26.480039E-9	41.581471E-12	505.57786E-12	4.4176469E+0	-26.504818E-9	41.885519E-12
4.4352942E+0	505.93879E-12	4.4352942E+0	-26.457135E-9	41.281489E-12	505.31046E-12	4.4352942E+0	-26.483454E-9	42.132204E-12
4.4529414E+0	506.44450E-12	4.4529409E+0	-26.432849E-9	41.656796E-12	505.65346E-12	4.4529409E+0	-26.464797E-9	41.894099E-12
4.4705887E+0	506.37344E-12	4.4705882E+0	-26.407280E-9	41.532784E-12	504.75851E-12	4.4705882E+0	-26.444534E-9	41.961393E-12
4.4882355E+0	505.66440E-12	4.4882355E+0	-26.383823E-9	41.296973E-12	504.70517E-12	4.4882355E+0	-26.414670E-9	41.318771E-12
4.5058827E+0	506.63246E-12	4.5058823E+0	-26.359121E-9	40.970567E-12	505.71086E-12	4.5058823E+0	-26.386305E-9	41.262650E-12
4.5235295E+0	505.12677E-12	4.5235295E+0	-26.337769E-9	39.667734E-12	506.36884E-12	4.5235295E+0	-26.358908E-9	40.990669E-12
4.5411768E+0	505.79418E-12	4.5411763E+0	-26.318931E-9	39.762617E-12	506.55130E-12	4.5411763E+0	-26.333268E-9	40.001061E-12
4.5588236E+0	505.90848E-12	4.5588236E+0	-26.295496E-9	38.732836E-12	506.13114E-12	4.5588236E+0	-26.313980E-9	39.349999E-12
4.5764709E+0	506.23244E-12	4.5764704E+0	-26.270538E-9	38.136300E-12	506.03916E-12	4.5764704E+0	-26.293694E-9	38.038749E-12
4.5941176E+0	507.19978E-12	4.5941176E+0	-26.243711E-9	36.510947E-12	505.99847E-12	4.5941176E+0	-26.275270E-9	37.028394E-12
4.6117649E+0	507.67901E-12	4.6117649E+0	-26.218650E-9	36.200293E-12	505.50514E-12	4.6117649E+0	-26.255490E-9	36.001455E-12
4.6294122E+0	506.45615E-12	4.6294117E+0	-26.202697E-9	34.319065E-12	504.98983E-12	4.6294117E+0	-26.230975E-9	34.512060E-12
4.6470590E+0	506.43201E-12	4.6470590E+0	-26.187841E-9	33.886664E-12	505.23496E-12	4.6470590E+0	-26.205338E-9	34.732620E-12
4.6647062E+0	507.82922E-12	4.6647058E+0	-26.167926E-9	32.807305E-12	505.82855E-12	4.6647058E+0	-26.183471E-9	32.780757E-12
4.6823530E+0	507.74734E-12	4.6823530E+0	-26.148330E-9	31.576589E-12	505.77403E-12	4.6823530E+0	-26.165367E-9	31.757257E-12
4.7000003E+0	506.95825E-12	4.6999998E+0	-26.128559E-9	30.881971E-12	505.86041E-12	4.6999998E+0	-26.149941E-9	30.369984E-12
4.7176471E+0	505.81273E-12	4.7176471E+0	-26.111657E-9	28.221108E-12	505.73506E-12	4.7176471E+0	-26.137556E-9	29.163134E-12
4.7352943E+0	505.26311E-12	4.7352943E+0	-26.100908E-9	28.586142E-12	505.10884E-12	4.7352943E+0	-26.119846E-9	28.125956E-12
4.7529416E+0	505.92136E-12	4.7529411E+0	-26.087177E-9	27.533255E-12	505.42015E-12	4.7529411E+0	-26.101880E-9	27.102980E-12
4.7705884E+0	505.72513E-12	4.7705884E+0	-26.069667E-9	25.595862E-12	504.86282E-12	4.7705884E+0	-26.085495E-9	26.510783E-12
4.7882357E+0	505.27321E-12	4.7882352E+0	-26.051717E-9	25.215385E-12	504.83573E-12	4.7882352E+0	-26.070447E-9	25.186804E-12
4.8058825E+0	505.10923E-12	4.8058825E+0	-26.036890E-9	24.203441E-12	506.06491E-12	4.8058825E+0	-26.053879E-9	24.720349E-12
4.8235297E+0	504.88075E-12	4.8235292E+0	-26.029076E-9	23.943191E-12	505.59595E-12	4.8235292E+0	-26.038983E-9	24.238812E-12
4.8411765E+0	505.36231E-12	4.8411765E+0	-26.023844E-9	23.148271E-12	505.74794E-12	4.8411765E+0	-26.025891E-9	22.588912E-12
4.8588238E+0	505.27371E-12	4.8588233E+0	-26.013506E-9	22.666008E-12	505.25051E-12	4.8588233E+0	-26.015934E-9	22.298646E-12
4.8764706E+0	505.61111E-12	4.8764706E+0	-25.995226E-9	21.482725E-12	505.23896E-12	4.8764706E+0	-26.005342E-9	22.466534E-12
4.8941178E+0	505.30646E-12	4.8941178E+0	-25.975972E-9	21.003558E-12	505.76221E-12	4.8941178E+0	-25.994124E-9	21.268067E-12
4.9117651E+0	504.51165E-12	4.9117646E+0	-25.963422E-9	20.677925E-12	504.72260E-12	4.9117646E+0	-25.982501E-9	20.650233E-12
4.9294119E+0	504.86326E-12	4.9294119E+0	-25.960098E-9	20.444486E-12	504.38914E-12	4.9294119E+0	-25.966202E-9	20.857760E-12
4.9470592E+0	504.71927E-12	4.9470587E+0	-25.956833E-9	20.139796E-12	504.66270E-12	4.9470587E+0	-25.952170E-9	19.848474E-12
4.9647059E+0	505.46595E-12	4.9647059E+0	-25.944834E-9	20.084955E-12	505.30979E-12	4.9647059E+0	-25.944480E-9	19.852764E-12
4.9823532E+0	505.64763E-12	4.9823527E+0	-25.930778E-9	18.991024E-12	505.32234E-12	4.9823527E+0	-25.933959E-9	19.384966E-12
5.0000000E+0	505.30741E-12	5.0000000E+0	-25.919997E-9	19.038637E-12	505.25595E-12	5.0000000E+0	-25.922429E-9	20.284222E-12
